,ORPM_adv_h,Net_ORPM_adv_h,Net_ORPM_adv_a,weighted_DRPM_h,weighted_ORPM_h,DRPM_adv_h,weighted_ORPM_a,Winpercent_h,Winpercent_a,weighted_DRPM_a,ORB_h,DRtg_h,+/-_h,TS%_a_x,TOV_h,TRB_a,FGA_h,ORB_a,BLK_a,DREB%_a,+/-_a,PIE_a,FG%_h,Def_Adv_h,PF_h,AST%_a_y,DRB_h,TOV_a,3P_a,AST_h
0,0.15662465711051382,0.28720412318354915,0.7907691241989234,0.24928829740665434,0.1519484342853623,0.3601203529783621,0.8225093493672688,0.5,0.5,0.5266407778595268,0.4582917135203129,0.6092322397340243,0.4151325692620942,0.3764027021482405,0.7973142749136073,0.4745974219584112,0.8103878153666553,0.3978657585521109,0.2472187633538922,0.3170487317656411,0.5074662142712847,0.7336937816876509,0.6816225609879929,0.4597114114260241,0.6447369319764302,0.19476930886147745,0.7303767748394174,0.5646387878164527,0.6127819422642924,1.0
1,0.6388786030428888,0.5307482197058273,0.5317098312936813,0.024196533199566158,0.4522682542570682,0.3292579040938718,0.18105902193979986,0.5,0.5,0.3627428823332712,0.5055919264176708,0.6016342062584724,0.4510404816939517,0.9399312320874094,0.5151946753125779,0.7116749915136755,0.6651921083973052,0.4582812216210119,0.7167757384619542,0.7014863590912946,0.3882685305872455,0.8553793599242315,0.6386934501645216,0.0792578129097864,0.5969350891914461,0.6538477556093748,0.6801147701688829,0.944636376988518,0.7136584539002755,0.6469351299793588
2,0.4809153228997494,0.6326383365612593,0.4197632953611625,0.895297991994477,0.6472456972756417,0.7597933040132582,0.6845152298888368,0.5,0.5,0.38018146998911184,0.3914139740212436,0.6573625886339741,0.40798539175000414,0.34231051880590185,0.4607043770717599,0.3100560750531768,0.4081706014198854,0.21704099806271387,0.4222342600609002,0.08301916865017993,0.6051139515455222,0.6509130198398598,0.4120680005014913,0.4672926486621135,0.4389465987781716,0.06387380243716324,0.35711378025170715,0.3461033732937756,0.4053188324575199,0.4440643519155633
3,0.4247166042809916,0.4527432589751247,0.6240212157425954,0.3265594647316967,0.4417005980717627,0.4017091678298832,0.5887178599957179,0.5,0.5,0.5214499058259744,0.4580329735081113,0.6263461242170438,0.4836352315998661,0.21391802718463404,0.643095377260678,0.3768064109569558,0.607241528252572,0.3411263930395473,0.2280227053815532,0.15581879922018654,0.2407601159504528,0.7147373812526848,0.5221915185780539,0.4967437770423726,0.5203896781376866,0.23443804413582686,0.6591843501627668,0.4220116798022335,0.3214759321859638,0.6142040923109471
4,0.5719973098326996,0.4677208860564046,0.3768457280993525,0.2846962504397791,0.25667721066422844,0.5129884312818708,0.11607718516854575,0.5,0.5,0.2589428709458969,0.5332442206854794,0.503503196374067,0.5590035795510614,0.4890448538229704,0.5624541874249637,0.5978250066240971,0.5430990883288231,0.5650311707964647,0.6516546682162607,0.13847382986638831,0.3643961270493603,0.6751509878379399,0.7153356882317219,0.5354612207768716,0.5265790142679325,0.14759121805750774,0.6328303305495397,0.7676167287244162,0.24681266806571356,0.6399655561268519
5,0.5733641442432935,0.6349824828204546,0.5979796303109494,0.11331028637852032,0.5138375222264652,0.4514733208562232,0.3705682726524877,0.5,0.5,0.2095286792272325,0.6049838275842113,0.5822150685810182,0.427842068642393,0.4070832851482702,0.6936170601878998,0.6694553258815269,0.6078317261880404,0.5671289486758132,0.32579299538870626,0.2002538382351313,0.43079143553767096,0.7298383667295252,0.5331358138631871,0.6452073207430657,0.7335147630058729,0.20175873601660707,0.6008457307680002,0.6567118867849981,0.5978803968562949,0.5523597096978116
6,0.6814408651977624,0.6284653973743518,0.1072662166489204,0.7449936888167894,0.3627953738010266,0.8573111563970113,0.008468381139173198,0.5,0.5,0.03651938515440345,0.479532235439558,0.6441538539650652,0.5395682661845415,0.5163520035996377,0.5804173528669041,0.4831253617364577,0.49251144076112,0.3613445642815082,0.4172239260228538,0.22037341157392545,0.5350772334320723,0.6551578878354499,0.5965975997183205,0.5893728587058548,0.4114400536722397,0.14139564832968132,0.545033859307535,0.4312590322231765,0.3890559767416489,0.5439588398146906
7,0.551264412582385,0.5346716464754689,0.28207972469087383,0.8066867415192379,0.4687181847652646,0.7179651802223008,0.3686064204111064,0.5,0.5,0.3745067591257952,0.4754782974624597,0.545935224514341,0.5917851130845665,0.5420291219339404,0.3555872395460363,0.6076170885900203,0.2365626152217657,0.4915150787389973,0.5746155429937444,0.20175748787854053,0.4525249716811641,0.7113006288412774,0.3854241711811209,0.40440070682677065,0.17854358918483834,0.20054072206622875,0.4036233556319684,0.6428175888532479,0.5017679480101601,0.2871158403553251
8,0.469236594411334,0.4859562956135837,0.3678455715392068,0.7340671245685009,0.4022769544232873,0.6687907532813709,0.4623533047779223,0.5,0.5,0.3993898852639485,0.4966782443292242,0.648969035738286,0.3097499412255871,0.06021447526364632,0.7258135799470942,0.039476832213281084,0.6406309542675388,0.12604032260833253,0.2677517813161918,0.08931998256054965,0.6293132329467527,0.6681891586126967,0.6382353632399287,0.4316544712751802,0.5629668196418547,0.0969108679651314,0.6717786555203468,0.06099278142474417,0.2200328407795196,0.5952015508411008
9,0.3872107803343369,0.2253180696397281,0.4872536691187032,0.4635375753045686,0.2360322606452047,0.3468226593216473,0.4562928120113611,0.5,0.5,0.7672566387344606,0.263155952798076,0.6084451549634239,0.5367746399781171,0.3805512987813147,0.3551327783807451,0.25604312420206354,0.4017219550876254,0.26847360390868386,0.3125971443073291,0.2709435848386198,0.5401567727055029,0.6921204163258484,0.4024173118000076,0.3538564290964173,0.3818203417000277,0.2714861055175191,0.4066764093866592,0.32170063549816,0.30634629941713953,0.3752135064138261
10,0.6226066731733815,0.5479665037681244,0.3444551744882774,0.4005379899231749,0.3913810105048829,0.5762811047040091,0.1519484342853623,0.5,0.0,0.24928829740665434,0.34884250788145393,0.5832690969683006,0.4366166858379544,0.6289976834656559,0.3437754645548934,0.6839755053108111,0.41467261603948574,0.4535352920083015,0.5695891510440623,0.09473350274767547,0.39433710643321984,0.6557372771093596,0.6891606919275213,0.5058835520192838,0.3996513111114615,0.11635118807893675,0.38702796722006383,0.8255855181426183,0.7279000244096683,0.3669219872749512
11,0.4319896420618144,0.4980891579695334,0.6126945537667087,0.3593453010745389,0.4622218292830974,0.4557793037232733,0.5950359313974578,0.5,0.5,0.44702581829664784,0.4532605486725689,0.4738609089666684,0.5982935623394574,0.4858898073421665,0.6107262542871325,0.3960931567891593,0.5328202312174407,0.3994570407474997,0.5582461065312174,0.16335507459127965,0.49986860138951006,0.6711211021576458,0.7624021173646714,0.5654237210060071,0.5207429797023161,0.0763903762404512,0.7415513142910545,0.3243314950585268,0.2848868235573381,0.6957752754037446
