,ORPM_adv_h,Net_ORPM_adv_h,Net_ORPM_adv_a,weighted_DRPM_h,weighted_ORPM_h,DRPM_adv_h,weighted_ORPM_a,Winpercent_h,Winpercent_a,weighted_DRPM_a,ORB_h,DRtg_h,+/-_h,TS%_a_x,TOV_h,TRB_a,FGA_h,ORB_a,BLK_a,DREB%_a
3005,0.4921350043625058,0.3385413925934964,0.522881109355792,0.0086031586497759,0.1374528001855218,0.304831321422404,0.15281196554495968,0.333333333,0.297297297,0.3955823815944276,0.6193648133288856,0.6493560074282109,0.3993604405019895,0.5458571608892541,0.4810580439457683,0.5486792884614726,0.6508408519185698,0.3814044781750345,0.6091768615125022,0.3600626931556684
3006,0.4729754734189174,0.5229974232038338,0.5320273769467038,0.25915029783739113,0.31825427560426445,0.5229858930403845,0.3710291519869825,0.529411765,0.457142857,0.21357401432568865,0.2848139273484391,0.5681561833902588,0.6047830613012661,0.5221383968178601,0.4478630204146629,0.3939727352530877,0.4062064266169498,0.40503866601524935,0.4307464156464047,0.09392598598642916
3007,0.2433198391058074,0.4843374881212493,0.7688720908458946,0.2303415030984957,0.26709629931783657,0.4975157332523879,0.7683544331261709,0.432432432,0.756756757,0.23526729151180376,0.4617360254401942,0.5965314285737321,0.4214463267745168,0.3505889364140177,0.4962778441454068,0.3319939077059295,0.3979180128221917,0.24181896262590385,0.3675116738194645,0.2317119680885855
3008,0.42437808635388863,0.3504540482195628,0.5702098661882642,0.3625602555753532,0.37451209466040464,0.3482700911467652,0.522190431689694,0.428571429,0.6315789470000001,0.6634093603262619,0.4609735733225405,0.6842896595292355,0.4051036480589423,0.5309728776880482,0.4206800546747068,0.5380315911907293,0.4183178679771004,0.4374520354594821,0.5279715107698355,0.0987400619714919
3009,0.4471839496564327,0.4982733930469692,0.4459773832830909,0.5240093757084949,0.3286083024563756,0.6226217344090844,0.4317501843147744,0.470588235,0.314285714,0.28087577536039005,0.3991532522082759,0.544638572657385,0.527044167101214,0.19568420349533386,0.4137538915243807,0.4598299323727569,0.35741275755106217,0.42860677501210537,0.29144317777763146,1.0
3010,0.5813878914511965,0.6261186194415842,0.38319285087083627,0.6002512892666736,0.5406682010711252,0.6704241997655076,0.3817297679592692,0.611111111,0.378378378,0.262335262592346,0.3323868176576257,0.5453468816205648,0.5573308022768481,0.5810667127570086,0.4028440119785527,0.5925926752068573,0.2961097071624608,0.3491364886657106,0.5867787036702742,0.2567782070156407
3011,0.33707208020601764,0.4384780865973771,0.7618885315814707,0.17741481363346967,0.39511375850588143,0.3397885985694937,0.7132877254252443,0.5,0.685714286,0.4950809682864632,0.5527297717670191,0.5837965297760426,0.4974102305479911,0.20945198141377824,0.4368697691233608,0.4189536369349275,0.3994162119546054,0.4139801573012194,0.4262915212651999,0.11459656308058527
3012,0.5633976818059425,0.2861024225727335,0.3610174698081519,0.4579150121647066,0.3514172977606104,0.3393234018089377,0.2276110652917093,0.305555556,0.5555555560000001,0.7765035560157432,0.4309094415066789,0.5976504717932514,0.5423294200836939,0.5423153939150285,0.3666008810914957,0.5418367626536448,0.3490096209454112,0.41007799200910333,0.354350046722652,0.2400375403036432
3013,0.4937317716733132,0.5458253163695227,0.4462700870037121,0.4480417347844047,0.3587882354222825,0.6182511940119685,0.3710291519869825,0.513513514,0.472222222,0.21357401432568865,0.16285451003439688,0.4790134467427492,0.549225576376461,0.5320006920560664,0.3586172438832779,0.433772866641907,0.3516171395704587,0.4786881917181925,0.3157460802645192,0.15726235729834356
3014,0.4750987668557278,0.4112662536129239,0.58374729705643,0.28087577536039005,0.4317501843147744,0.3388186723797686,0.4803785847799329,0.305555556,0.594594595,0.6004650935350562,0.5536772894263591,0.5974981502775012,0.4847349576241992,0.41795951906308015,0.33502746461583377,0.2866005641005295,0.4611397895186604,0.234526047646326,0.2966588577710495,0.0443177299560337
3015,0.6150220356235873,0.6111927546887834,0.4092625378421429,0.4271024431613795,0.5130581767276746,0.5837911653066896,0.2884372682684436,0.567567568,0.388888889,0.2609618499251664,0.5455672002558667,0.6727088242426211,0.3341287322533839,0.5650130939063757,0.556320667117566,0.5026226461484128,0.5379809820173372,0.3148183356395879,0.4143584400075737,0.09104770176920683
3016,0.6371799833822074,0.6041733984447241,0.18835509377503296,1.0,0.6259160477077292,0.7943219726456809,0.3580239666583935,0.805555556,0.540540541,0.4164202519582098,0.4618060815029649,0.3293931756488922,0.6937805721044702,0.4807587467960728,0.4948983485373642,0.3857446310612341,0.4947576664278838,0.3058512523637891,0.3380280592945996,0.3726703960549473
3017,0.5677919735704536,0.4140276291253801,0.1978163462616044,0.5642841101695037,0.1559620814077518,0.6573585562980802,0.02357445144550824,0.228571429,0.264705882,0.25227455882280764,0.5270715860351027,0.7495881937190007,0.28435914365610554,0.552368754347995,0.7774327224228917,0.5735523167164877,0.6688864534434134,0.4377130892333772,0.6248937425153374,0.18105998269194554
3018,0.6891483004984686,0.5552177200046012,0.22559709160864844,0.6634093603262619,0.522190431689694,0.6350755658889682,0.15281196554495968,0.641025641,0.289473684,0.3955823815944276,0.4815333928839516,0.6467840772093354,0.4991900434573669,0.5455783945407429,0.7038060176890987,0.6204439347429738,0.5746873667035238,0.4571692972146716,0.643175340294739,0.3465735111349713
3019,0.433613218476186,0.4135612566839226,0.5872436975063701,0.0086031586497759,0.1374528001855218,0.3881687255797964,0.26709629931783657,0.35,0.421052632,0.2303415030984957,0.5652684020228322,0.5818459811961373,0.4799129320829891,0.3233783086414073,0.4449785829535761,0.4345270833014707,0.5501515316081712,0.457831837688926,0.5373775911838963,0.4110894919192136
3020,0.4760544961287082,0.41231737002450747,0.5052762927641419,0.4537182330604766,0.4336165812740535,0.42598984868929024,0.4803785847799329,0.58974359,0.605263158,0.6004650935350562,0.4616207817460489,0.4776724558061524,0.6374418616138027,0.5552529775870052,0.4303045073666599,0.4056196128582786,0.5787481274799053,0.3222917729229437,0.33034199392036745,0.10530967464611082
3021,0.4946979947076153,0.3820588199249009,0.5081368262719088,0.25915029783739113,0.31825427560426445,0.3664212619891035,0.3286083024563756,0.514285714,0.485714286,0.5240093757084949,0.3144982848773312,0.6349622556304232,0.5629979932982034,0.4269554993343357,0.4954897859043256,0.4501235583494093,0.4521450544248402,0.3773655452292962,0.4778778891365269,0.2363538641861883
