,Net_ORPM_adv_h,Net_ORPM_adv_a,weighted_ORPM_a,weighted_DRPM_h,ORPM_adv_h,DRPM_adv_h,weighted_DRPM_a,Winpercent_h,Winpercent_a,weighted_ORPM_h,Def_Adv_h,PTS_a,+/-_a,3PA_h,3PAr_h,DRtg_h,DREB%_h,BLK_a,AST RATIO_a,FG_h
2365,0.42398530348842295,0.3349628464234158,0.31394515724247896,0.5642841101695037,0.4430912996517713,0.6684202496631912,0.2303415030984957,0.213333333,0.355263158,0.20991488925185806,0.5114404341463744,0.5617049375457284,0.4989443506775682,0.465151133713677,0.6239164343720296,0.5673313563317384,0.1639248251748251,0.4886032510884569,0.21664568911264948,0.5108813416391655
2366,0.31071137126884296,0.4883654176204061,0.27698390845109605,0.17741481363346967,0.5857734076408306,0.19785623809011232,0.7765035560157432,0.48,0.52,0.4337794516412177,0.4758951062112323,0.2383636724462177,0.3958452639434127,0.5589811114942987,0.7339546761107616,0.6166070875439695,0.07241186440677963,0.2387657349454737,0.10998962817102773,0.4793209391969248
2367,0.7309074704790351,0.2169471253207867,0.19258876304093506,0.6634093603262619,0.6970132961359629,0.8302442444665642,0.0086031586497759,0.597402597,0.28,0.552733097199459,0.4786515773692729,0.5349966427940998,0.3480807811102985,0.3892722710335946,0.5634721466894136,0.5184847226243995,0.08809708584098827,0.4692053362400542,0.12845255576533107,0.3596072479664044
2368,0.5192757774828372,0.5241254654583045,0.4144946926245877,0.28087577536039005,0.5293100122887533,0.4588033384776001,0.3625602555753532,0.405405405,0.3815789470000001,0.4680739944633145,0.4610931391566595,0.7038070164652775,0.2839744771293927,0.4525828479076204,0.5870904674258817,0.6146587522804773,0.06895297805642632,0.5837958514701165,0.06904612065090353,0.4627373822988199
2369,0.6237258708294473,0.446047488795204,0.3386776890846005,0.3523810783143856,0.636505782081241,0.5306028985588858,0.29170184437950425,0.493333333,0.289473684,0.5882130502031191,0.4901913109641627,0.5593226792683229,0.3429378809351134,0.3211418450145095,0.652811227127319,0.441664546618924,0.060125963020030815,0.4782075736631578,0.12341068018593493,0.18272326784971052
2370,0.17602606147671454,0.3127255740716041,0.27698390845109605,0.5642841101695037,0.4633105749895488,0.39296947650286573,0.7765035560157432,0.223684211,0.513157895,0.20991488925185806,0.504152042264645,0.230517070906302,0.4651543083648302,0.4863983963879546,0.5900451423826955,0.5956102153416091,0.13197119318181816,0.2325850201048645,0.10406544996853366,0.5061593986633826
2371,0.612386104743738,0.3241259685985003,0.3997759379408404,0.7018952800574129,0.6573094822881719,0.6280282197224245,0.4480417347844047,0.64,0.486842105,0.6873408884627465,0.4731193559735428,0.37203953068881945,0.453096348099891,0.25666842102450044,0.4526588867105396,0.6244894050410621,0.05288491096532332,0.3994358222915826,0.09886149093197552,0.31737756856157107
2372,0.7660040015094827,0.2739342020609427,0.3715251743738313,0.7750116345631581,0.8438007631700943,0.6265902050448401,0.5240093757084949,0.815789474,0.605263158,1.0,0.4587134271497473,0.4522260318360923,0.6670831515686674,0.2201354493525084,0.37451533546308,0.4566011531579962,0.2473234449760764,0.2292992632834733,0.3571428571428571,0.3172175695230952
2373,0.3121475382672403,0.6810244981851916,0.4698210871185016,0.0086031586497759,0.3483428759484147,0.27551114959954875,0.4537182330604766,0.276315789,0.552631579,0.19258876304093506,0.5218257104324587,0.4256697975177992,0.4795981163809938,0.4522769486379356,0.4257489303891613,0.6745061936673528,0.10998149920255182,0.3731960405262149,0.10603722510064917,0.5778042137932177
2374,0.4083094918853383,0.4235727421717138,0.33392196331410123,0.3955823815944276,0.4305501054718075,0.5678943718874049,0.2609618499251664,0.486842105,0.466666667,0.20696613590144614,0.5042729490234693,0.536363043557095,0.4306604937545129,0.5431164671691602,0.5963444157928189,0.6051329806847319,0.15994387755102035,0.29817239218967506,0.2463170858793993,0.478739971189075
2375,0.412065863069012,0.5209823836849874,0.3928761672427976,0.25915029783739113,0.4830181511506737,0.3997552210996509,0.4579150121647066,0.526315789,0.413333333,0.361833000276033,0.5512352237492731,0.3169872243647973,0.5013649109775637,0.4929152633525727,0.5510036338390355,0.5524234694978511,0.14687499999999998,0.43896143099379614,0.2634957437646981,0.4977502150929928
2376,0.5751619037057782,0.5441453486437532,0.4337794516412177,0.262335262592346,0.49314643570806505,0.5428286864638482,0.17741481363346967,0.434210526,0.486842105,0.4212509959636467,0.5307850173517313,0.5707379344619166,0.529806069682236,0.642933914541304,0.6387319067460451,0.5521613325191792,0.2529904306220095,0.5410962019596488,0.3899727291797776,0.6164454057380577
2377,0.37716648386107177,0.6482563752508056,0.5700297258775355,0.21357401432568865,0.41313262473760665,0.30498360554873605,0.6002512892666736,0.3815789470000001,0.644736842,0.4112343875041141,0.4952799284555505,0.37369113092104617,0.6253949556266852,0.3897241909659744,0.5078945299401053,0.6663106311592529,0.05541978609625667,0.3163500449028596,0.07456105012619196,0.5084322170319808
