0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
"Nene, .E. Barron, .M. Webster, .C. Martin, .J. Crawford",WAS,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12-18-2012
"Nene, .E. Okafor, .M. Webster, .J. Crawford, .B. Beal",WAS,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12-18-2012
"Nene, .E. Okafor, .S. Livingston, .J. Crawford, .B. Beal",WAS,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12-18-2012
"E. Okafor, .S. Livingston, .M. Webster, .K. Seraphin, .J. Crawford",WAS,1,12.0,11.0,5.0,19.0,26.3,1.0,2.0,50.0,0.0,0.0,0.0,3.0,9.0,12.0,4.0,4.0,0.0,2.0,2.0,5.0,2.0,-15.0,12-21-2012
"E. Okafor, .S. Livingston, .M. Webster, .J. Crawford, .J. Vesely",WAS,1,4.7,10.0,5.0,9.0,55.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,12-21-2012
"S. Livingston, .M. Webster, .K. Seraphin, .J. Vesely, .C. Singleton",WAS,1,4.4,7.0,1.0,7.0,14.3,0.0,1.0,0.0,5.0,5.0,100,1.0,3.0,4.0,1.0,2.0,1.0,0.0,1.0,0.0,3.0,-3.0,12-21-2012
"S. Livingston, .C. Martin, .K. Seraphin, .J. Crawford, .J. Vesely",WAS,1,3.7,8.0,3.0,7.0,42.9,0.0,1.0,0.0,2.0,2.0,100,2.0,2.0,4.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,4.0,12-21-2012
"S. Livingston, .E. Barron, .M. Webster, .C. Martin, .J. Vesely",WAS,1,3.6,4.0,2.0,7.0,28.6,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,-1.0,12-21-2012
"E. Okafor, .M. Webster, .C. Martin, .J. Crawford, .J. Vesely",WAS,1,3.1,10.0,4.0,6.0,66.7,1.0,1.0,100,1.0,2.0,50.0,1.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,12-21-2012
"E. Barron, .M. Webster, .C. Martin, .J. Crawford, .C. Singleton",WAS,1,2.8,0.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-7.0,12-21-2012
"S. Livingston, .M. Webster, .C. Martin, .K. Seraphin, .C. Singleton",WAS,1,2.6,6.0,2.0,5.0,40.0,0.0,1.0,0.0,2.0,2.0,100,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,-3.0,12-21-2012
"S. Livingston, .M. Webster, .K. Seraphin, .J. Crawford, .C. Singleton",WAS,1,2.4,4.0,2.0,6.0,33.3,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,12-21-2012
"E. Okafor, .M. Webster, .C. Martin, .K. Seraphin, .J. Crawford",WAS,1,2.3,2.0,1.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,-2.0,12-21-2012
"E. Barron, .C. Martin, .J. Crawford, .J. Vesely, .C. Singleton",WAS,1,1.9,2.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,-6.0,12-21-2012
"S. Livingston, .K. Seraphin, .J. Crawford, .J. Vesely, .C. Singleton",WAS,1,1.4,2.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-4.0,12-21-2012
"E. Barron, .M. Webster, .C. Martin, .J. Crawford, .J. Vesely",WAS,1,1.2,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-3.0,12-21-2012
"M. Webster, .C. Martin, .K. Seraphin, .J. Crawford, .J. Vesely",WAS,1,0.8,2.0,1.0,1.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,12-21-2012
"S. Livingston, .M. Webster, .C. Martin, .K. Seraphin, .J. Vesely",WAS,1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-1.0,12-21-2012
"E. Okafor, .C. Martin, .J. Crawford, .J. Vesely, .C. Singleton",WAS,1,0.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,12-21-2012
"S. Livingston, .E. Barron, .M. Webster, .C. Martin, .C. Singleton",WAS,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12-21-2012
"S. Livingston, .M. Webster, .J. Crawford, .J. Vesely, .C. Singleton",WAS,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12-21-2012
"E. Okafor, .S. Livingston, .M. Webster, .K. Seraphin, .J. Crawford",WAS,1,12.0,11.0,5.0,19.0,26.3,1.0,2.0,50.0,0.0,0.0,0.0,3.0,9.0,12.0,4.0,4.0,0.0,2.0,2.0,5.0,2.0,-15.0,12-21-2012
"E. Okafor, .S. Livingston, .M. Webster, .J. Crawford, .J. Vesely",WAS,1,4.7,10.0,5.0,9.0,55.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,12-21-2012
"S. Livingston, .M. Webster, .K. Seraphin, .J. Vesely, .C. Singleton",WAS,1,4.4,7.0,1.0,7.0,14.3,0.0,1.0,0.0,5.0,5.0,100,1.0,3.0,4.0,1.0,2.0,1.0,0.0,1.0,0.0,3.0,-3.0,12-21-2012
"S. Livingston, .C. Martin, .K. Seraphin, .J. Crawford, .J. Vesely",WAS,1,3.7,8.0,3.0,7.0,42.9,0.0,1.0,0.0,2.0,2.0,100,2.0,2.0,4.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,4.0,12-21-2012
"S. Livingston, .E. Barron, .M. Webster, .C. Martin, .J. Vesely",WAS,1,3.6,4.0,2.0,7.0,28.6,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,-1.0,12-21-2012
"E. Okafor, .M. Webster, .C. Martin, .J. Crawford, .J. Vesely",WAS,1,3.1,10.0,4.0,6.0,66.7,1.0,1.0,100,1.0,2.0,50.0,1.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,12-21-2012
"E. Barron, .M. Webster, .C. Martin, .J. Crawford, .C. Singleton",WAS,1,2.8,0.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-7.0,12-21-2012
"S. Livingston, .M. Webster, .C. Martin, .K. Seraphin, .C. Singleton",WAS,1,2.6,6.0,2.0,5.0,40.0,0.0,1.0,0.0,2.0,2.0,100,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,-3.0,12-21-2012
"S. Livingston, .M. Webster, .K. Seraphin, .J. Crawford, .C. Singleton",WAS,1,2.4,4.0,2.0,6.0,33.3,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,12-21-2012
"E. Okafor, .M. Webster, .C. Martin, .K. Seraphin, .J. Crawford",WAS,1,2.3,2.0,1.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,-2.0,12-21-2012
"E. Barron, .C. Martin, .J. Crawford, .J. Vesely, .C. Singleton",WAS,1,1.9,2.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,-6.0,12-21-2012
"S. Livingston, .K. Seraphin, .J. Crawford, .J. Vesely, .C. Singleton",WAS,1,1.4,2.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-4.0,12-21-2012
"E. Barron, .M. Webster, .C. Martin, .J. Crawford, .J. Vesely",WAS,1,1.2,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-3.0,12-21-2012
"M. Webster, .C. Martin, .K. Seraphin, .J. Crawford, .J. Vesely",WAS,1,0.8,2.0,1.0,1.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,12-21-2012
"S. Livingston, .M. Webster, .C. Martin, .K. Seraphin, .J. Vesely",WAS,1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-1.0,12-21-2012
"E. Okafor, .C. Martin, .J. Crawford, .J. Vesely, .C. Singleton",WAS,1,0.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,12-21-2012
"S. Livingston, .E. Barron, .M. Webster, .C. Martin, .C. Singleton",WAS,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12-21-2012
"S. Livingston, .M. Webster, .J. Crawford, .J. Vesely, .C. Singleton",WAS,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12-21-2012
"K. Seraphin, .J. Crawford, .J. Vesely, .S. Mack, .B. Beal",WAS,1,7.3,13.0,6.0,12.0,50.0,1.0,2.0,50.0,0.0,0.0,0.0,1.0,3.0,4.0,4.0,4.0,0.0,1.0,0.0,4.0,1.0,-9.0,01-01-2013
"Nene, .E. Okafor, .M. Webster, .G. Temple, .B. Beal",WAS,1,7.0,18.0,5.0,15.0,33.3,2.0,2.0,100,6.0,8.0,75.0,6.0,6.0,12.0,3.0,2.0,1.0,2.0,3.0,3.0,5.0,6.0,01-01-2013
"Nene, .E. Okafor, .M. Webster, .S. Mack, .B. Beal",WAS,1,3.9,6.0,1.0,4.0,25.0,0.0,2.0,0.0,4.0,4.0,100,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,-8.0,01-01-2013
"Nene, .M. Webster, .G. Temple, .K. Seraphin, .J. Crawford",WAS,1,3.4,5.0,2.0,5.0,40.0,1.0,1.0,100,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,-2.0,01-01-2013
"E. Okafor, .M. Webster, .C. Martin, .G. Temple, .B. Beal",WAS,1,3.2,8.0,2.0,4.0,50.0,2.0,4.0,50.0,2.0,5.0,40.0,2.0,2.0,4.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,4.0,01-01-2013
"E. Okafor, .M. Webster, .K. Seraphin, .S. Mack, .B. Beal",WAS,1,3.0,9.0,3.0,5.0,60.0,2.0,4.0,50.0,1.0,2.0,50.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,01-01-2013
"Nene, .C. Martin, .J. Crawford, .J. Vesely, .S. Mack",WAS,1,2.7,8.0,3.0,4.0,75.0,1.0,1.0,100,1.0,1.0,100,0.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,8.0,01-01-2013
"Nene, .E. Okafor, .M. Webster, .G. Temple, .J. Crawford",WAS,1,2.3,5.0,1.0,3.0,33.3,1.0,3.0,33.3,2.0,2.0,100,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,01-01-2013
"Nene, .E. Okafor, .G. Temple, .J. Crawford, .B. Beal",WAS,1,2.2,2.0,1.0,4.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,-1.0,01-01-2013
"E. Okafor, .M. Webster, .G. Temple, .J. Vesely, .B. Beal",WAS,1,2.0,6.0,3.0,6.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,01-01-2013
"C. Martin, .K. Seraphin, .J. Crawford, .J. Vesely, .S. Mack",WAS,1,1.9,6.0,2.0,3.0,66.7,0.0,0.0,0.0,2.0,2.0,100,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,01-01-2013
"Nene, .C. Martin, .K. Seraphin, .J. Crawford, .S. Mack",WAS,1,1.9,2.0,1.0,4.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,01-01-2013
"Nene, .M. Webster, .K. Seraphin, .S. Mack, .B. Beal",WAS,1,1.8,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,-7.0,01-01-2013
"E. Okafor, .M. Webster, .G. Temple, .K. Seraphin, .B. Beal",WAS,1,1.4,2.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,100,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,-4.0,01-01-2013
"M. Webster, .G. Temple, .K. Seraphin, .J. Vesely, .B. Beal",WAS,1,1.4,2.0,1.0,3.0,33.3,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,-3.0,01-01-2013
"E. Okafor, .K. Seraphin, .J. Crawford, .S. Mack, .B. Beal",WAS,1,1.1,2.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,01-01-2013
"E. Okafor, .M. Webster, .G. Temple, .K. Seraphin, .J. Crawford",WAS,1,0.7,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,01-01-2013
"M. Webster, .K. Seraphin, .J. Vesely, .S. Mack, .B. Beal",WAS,1,0.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,01-01-2013
"C. Martin, .K. Seraphin, .J. Crawford, .S. Mack, .B. Beal",WAS,1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-01-2013
"M. Webster, .C. Martin, .G. Temple, .K. Seraphin, .J. Crawford",WAS,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-01-2013
"M. Webster, .C. Martin, .K. Seraphin, .J. Crawford, .S. Mack",WAS,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-01-2013
"Nene, .E. Okafor, .J. Crawford, .S. Mack, .B. Beal",WAS,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-01-2013
"K. Seraphin, .J. Crawford, .J. Vesely, .S. Mack, .B. Beal",WAS,1,7.3,13.0,6.0,12.0,50.0,1.0,2.0,50.0,0.0,0.0,0.0,1.0,3.0,4.0,4.0,4.0,0.0,1.0,0.0,4.0,1.0,-9.0,01-01-2013
"Nene, .E. Okafor, .M. Webster, .G. Temple, .B. Beal",WAS,1,7.0,18.0,5.0,15.0,33.3,2.0,2.0,100,6.0,8.0,75.0,6.0,6.0,12.0,3.0,2.0,1.0,2.0,3.0,3.0,5.0,6.0,01-01-2013
"Nene, .E. Okafor, .M. Webster, .S. Mack, .B. Beal",WAS,1,3.9,6.0,1.0,4.0,25.0,0.0,2.0,0.0,4.0,4.0,100,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,-8.0,01-01-2013
"Nene, .M. Webster, .G. Temple, .K. Seraphin, .J. Crawford",WAS,1,3.4,5.0,2.0,5.0,40.0,1.0,1.0,100,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,-2.0,01-01-2013
"E. Okafor, .M. Webster, .C. Martin, .G. Temple, .B. Beal",WAS,1,3.2,8.0,2.0,4.0,50.0,2.0,4.0,50.0,2.0,5.0,40.0,2.0,2.0,4.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,4.0,01-01-2013
"E. Okafor, .M. Webster, .K. Seraphin, .S. Mack, .B. Beal",WAS,1,3.0,9.0,3.0,5.0,60.0,2.0,4.0,50.0,1.0,2.0,50.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,01-01-2013
"Nene, .C. Martin, .J. Crawford, .J. Vesely, .S. Mack",WAS,1,2.7,8.0,3.0,4.0,75.0,1.0,1.0,100,1.0,1.0,100,0.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,8.0,01-01-2013
"Nene, .E. Okafor, .M. Webster, .G. Temple, .J. Crawford",WAS,1,2.3,5.0,1.0,3.0,33.3,1.0,3.0,33.3,2.0,2.0,100,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,01-01-2013
"Nene, .E. Okafor, .G. Temple, .J. Crawford, .B. Beal",WAS,1,2.2,2.0,1.0,4.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,-1.0,01-01-2013
"E. Okafor, .M. Webster, .G. Temple, .J. Vesely, .B. Beal",WAS,1,2.0,6.0,3.0,6.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,01-01-2013
"C. Martin, .K. Seraphin, .J. Crawford, .J. Vesely, .S. Mack",WAS,1,1.9,6.0,2.0,3.0,66.7,0.0,0.0,0.0,2.0,2.0,100,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,01-01-2013
"Nene, .C. Martin, .K. Seraphin, .J. Crawford, .S. Mack",WAS,1,1.9,2.0,1.0,4.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,01-01-2013
"Nene, .M. Webster, .K. Seraphin, .S. Mack, .B. Beal",WAS,1,1.8,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,-7.0,01-01-2013
"E. Okafor, .M. Webster, .G. Temple, .K. Seraphin, .B. Beal",WAS,1,1.4,2.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,100,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,-4.0,01-01-2013
"M. Webster, .G. Temple, .K. Seraphin, .J. Vesely, .B. Beal",WAS,1,1.4,2.0,1.0,3.0,33.3,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,-3.0,01-01-2013
"E. Okafor, .K. Seraphin, .J. Crawford, .S. Mack, .B. Beal",WAS,1,1.1,2.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,01-01-2013
"E. Okafor, .M. Webster, .G. Temple, .K. Seraphin, .J. Crawford",WAS,1,0.7,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,01-01-2013
"M. Webster, .K. Seraphin, .J. Vesely, .S. Mack, .B. Beal",WAS,1,0.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,01-01-2013
"C. Martin, .K. Seraphin, .J. Crawford, .S. Mack, .B. Beal",WAS,1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-01-2013
"M. Webster, .C. Martin, .G. Temple, .K. Seraphin, .J. Crawford",WAS,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-01-2013
"M. Webster, .C. Martin, .K. Seraphin, .J. Crawford, .S. Mack",WAS,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-01-2013
"Nene, .E. Okafor, .J. Crawford, .S. Mack, .B. Beal",WAS,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-01-2013
"Nene, .E. Okafor, .M. Webster, .G. Temple, .B. Beal",WAS,1,11.9,15.0,6.0,22.0,27.3,2.0,7.0,28.6,1.0,2.0,50.0,3.0,6.0,9.0,4.0,1.0,3.0,0.0,4.0,5.0,2.0,-9.0,01-06-2013
"E. Okafor, .M. Webster, .G. Temple, .K. Seraphin, .B. Beal",WAS,1,7.1,11.0,4.0,12.0,33.3,0.0,1.0,0.0,3.0,4.0,75.0,1.0,8.0,9.0,4.0,1.0,2.0,0.0,1.0,2.0,2.0,3.0,01-06-2013
"C. Martin, .K. Seraphin, .J. Crawford, .J. Vesely, .S. Mack",WAS,1,5.9,9.0,4.0,10.0,40.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,-4.0,01-06-2013
"C. Martin, .G. Temple, .K. Seraphin, .J. Vesely, .B. Beal",WAS,1,4.0,11.0,5.0,6.0,83.3,1.0,1.0,100,0.0,0.0,0.0,1.0,3.0,4.0,5.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,01-06-2013
"Nene, .C. Martin, .J. Crawford, .J. Vesely, .S. Mack",WAS,1,3.2,7.0,3.0,5.0,60.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,01-06-2013
"Nene, .C. Martin, .K. Seraphin, .J. Crawford, .S. Mack",WAS,1,2.6,5.0,1.0,6.0,16.7,0.0,2.0,0.0,3.0,3.0,100,3.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,01-06-2013
"M. Webster, .C. Martin, .G. Temple, .K. Seraphin, .B. Beal",WAS,1,2.1,5.0,2.0,4.0,50.0,1.0,3.0,33.3,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,-5.0,01-06-2013
"K. Seraphin, .J. Crawford, .J. Vesely, .S. Mack, .B. Beal",WAS,1,1.8,2.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,01-06-2013
"M. Webster, .G. Temple, .K. Seraphin, .J. Vesely, .B. Beal",WAS,1,1.7,2.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,01-06-2013
"Nene, .C. Martin, .G. Temple, .K. Seraphin, .J. Crawford",WAS,1,1.4,2.0,1.0,4.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-3.0,01-06-2013
"Nene, .M. Webster, .C. Martin, .G. Temple, .B. Beal",WAS,1,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.0,01-06-2013
"C. Martin, .K. Seraphin, .C. Singleton, .S. Mack, .B. Beal",WAS,1,1.2,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-5.0,01-06-2013
"M. Webster, .C. Martin, .K. Seraphin, .S. Mack, .B. Beal",WAS,1,1.1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-4.0,01-06-2013
"Nene, .C. Martin, .G. Temple, .K. Seraphin, .B. Beal",WAS,1,1.0,2.0,1.0,1.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,01-06-2013
"C. Martin, .G. Temple, .K. Seraphin, .C. Singleton, .S. Mack",WAS,1,0.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-06-2013
"Nene, .C. Martin, .G. Temple, .J. Vesely, .B. Beal",WAS,1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,01-06-2013
"C. Martin, .K. Seraphin, .J. Vesely, .S. Mack, .B. Beal",WAS,1,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-06-2013
