,weighted_DRPM_h,DRPM_adv_h,weighted_ORPM_a,weighted_ORPM_h,ORPM_adv_h,Net_ORPM_adv_h,weighted_DRPM_a,Winpercent_a,Net_ORPM_adv_a,DRtg_a,Winpercent_h,DRtg_h,FG_a,PIE_h,STL%_h,DREB%_a,3P%_a,TRB%_a,3P_a,PACE_h
232,0.2754916392130933,0.4874167023297068,0.22832245169020424,0.15208491355213374,0.4588764077656479,0.4203546119528687,0.3006582345536798,0.0,0.4618245127577324,0.6339437415538267,0.428571429,0.40321886940925106,0.5432571230581604,0.44676129794381453,0.498013927651121,0.10841941747572817,0.4223333017716988,0.4803556231281794,0.3782904425110133,0.2780511082158288
233,0.7496384929082869,0.5230589684030305,0.5758061673689231,1.0,0.7288160744363844,0.6590862033776738,0.7035205561022259,0.75,0.4074306184419052,0.3040891427929901,0.6875,0.4360841996715962,0.5461897889801594,0.4819873257287704,0.4695582426119913,0.28270676691729324,0.4586343952674122,0.4660809265620663,0.3793978406820279,0.3610723364238799
234,0.0930220974786326,0.11524874715088372,0.8422182716541164,0.2977127283892232,0.2062861094751428,0.22029606626194012,0.8625246031768652,0.7857142859999999,0.8743503517296366,0.3772156548373768,0.35714285700000004,0.4677107026006076,0.3539084501899503,0.2989422508205776,0.4925183537418113,0.09901287657920313,0.4080210594631199,0.4207578776575551,0.3368991101918241,0.13022492835002938
235,0.4182772519419642,0.3174688213210939,0.9257907080883488,0.16948043450679767,0.09203568146322894,0.1931260715201642,0.7833396092997764,0.75,0.7559581579211189,0.3863894230243056,0.571428571,0.5056548128929769,0.3940229535304889,0.2573040033444149,0.4901037178833542,0.16785714285714287,0.5970518028705203,0.5010700411004718,0.6989381305628087,0.1438612398123008
236,0.4953963620894053,0.3943949520469197,0.8111560587743039,0.8174451532994254,0.503392425373259,0.563739036185945,0.7066064579955659,0.666666667,0.6574639915375126,0.3550239566833752,0.533333333,0.3438569588455591,0.4461871768584776,0.2376422751610149,0.4869468137701479,0.1083917726252805,0.4613795157094862,0.6486515735096441,0.5432454081779132,0.12417532362578428
237,0.14115337480907286,0.2349317837235516,0.25658628061808464,0.3662887459984497,0.559175041109472,0.3491145720824562,0.6712898073619696,0.4,0.5436072939582518,0.3673195919317685,0.35714285700000004,0.5758269195079051,0.4277624284590069,0.9643363596389124,0.4811719422192632,0.12755983222304462,0.41753941952772144,0.3956361516375749,0.3517919098905379,1.0
238,0.6325257487565376,0.6636872270581047,0.3309312157944148,0.6220665371545818,0.6570424561578793,0.6597372724943453,0.3051512946403281,0.0625,0.3375588728054878,0.7713874609484344,0.75,0.255905558593688,0.2325459461332215,0.2760520854050891,0.4751626094929012,0.07538117913832201,0.22220307611932685,0.3870744154159328,0.15754010145375005,0.14156671839555304
239,0.22400604247581096,0.3515104170522757,0.5273311259368763,0.566206273069191,0.5209697970024222,0.5254188938915505,0.5209852083712596,0.75,0.644110765806686,0.5198760851001933,0.3125,0.5891238829673392,0.1214054980560602,0.2806173778341078,0.4880107376876896,0.15300432900432906,0.0016238964635743036,0.4638236233385996,0.028929069377482963,0.1871060287700016
240,0.3023251321656263,0.45025851502415787,0.3895003835908779,0.07306811010558706,0.32931201475799066,0.3302467873966109,0.40180810211731055,0.375,0.5328685288612506,0.5075227997654481,0.411764706,0.5057191732253409,0.6366349467076402,0.20964155442417984,0.4865161903157789,0.09051120448179273,0.32727548598579154,0.4552245276658789,0.3093967626796609,0.08528157977248882
241,0.8625246031768652,0.7809331843115926,0.22832245169020424,0.8422182716541164,0.8311439743613962,0.7750985861903109,0.3006582345536798,0.0,0.16914066182858867,0.6397979990387188,0.8,0.1510527814544051,0.4989918013978926,0.4465240319702024,0.4833399546328744,0.3037794642857143,0.4075799026297973,0.5645270059611494,0.3666503537404405,0.4194366486915381
242,0.5666744582788219,0.35872270576994203,0.5633141026593645,0.3361305227808391,0.3774540058685412,0.24654902826339603,0.8492290467389377,0.75,0.4921099593264877,0.3814694853620453,0.6,0.4734159685471925,0.2437243124247161,0.29874922313794355,0.4800852529677157,0.141,0.11437139238473405,0.4694282166614165,0.16747263177379074,0.2231879533048924
243,0.2109800982473368,0.21382024447378026,0.9257907080883488,0.5915879204161867,0.3197263513556368,0.4100987556383319,0.7833396092997764,0.764705882,0.8593127103134074,0.4465931577689711,0.1875,0.4944257504582893,0.36780233155798814,0.21982907464686047,0.4885758961689792,0.19449509081983307,0.5050110773890896,0.4921134042222803,0.6028680473092044,0.14345975306739606
244,0.3139693251912037,0.445388458790666,0.43824003361527497,0.1257052560421889,0.3314143784562817,0.34684037206278656,0.4231924076098717,0.5,0.5525920819134115,0.5643760815941568,0.5625,0.270953892138451,0.928759441432508,0.1894555133079847,0.5069110902474961,0.12316984126984128,0.7041569426636606,0.5393489520133498,0.7470513198071849,0.1843685868708093
245,0.2754916392130933,0.25502773774854604,0.4111391949151244,0.15208491355213374,0.3602625046202157,0.19294432678755152,0.7654361637160013,0.4375,0.5575813163180892,0.39199470771163003,0.466666667,0.4072268130189196,0.6897475751302988,0.21487959442332052,0.5049769320970832,0.0993298969072165,0.6304571932150261,0.5932569493125052,0.7219280232744264,0.1519017759623061
246,0.5231219655356102,0.4209627039561297,0.09127618840988566,0.6452387788193806,0.7988151537609721,0.4876538704924004,0.6811965576233507,0.3125,0.2665777027438735,0.5501887666029174,0.571428571,0.2658131016252037,0.6338332200479471,0.41200217273221057,0.4706759468486727,0.25546588119784003,0.8622361653601436,0.4877294552422059,0.751917979144655,0.2625740188371511
247,0.39126048731676666,0.6922473670555034,0.8969937831226978,0.35567334447493626,0.20800419936494824,0.6688016949119795,0.0067657532057600065,0.8125,0.7543448016943544,0.35424281250234,0.411764706,0.6339183926172527,0.3754649501428641,0.7187075347249161,0.4585704269540902,0.21666666666666667,0.4049753588688041,0.37707497999895817,0.409337924490728,0.5983268926537069
248,0.7035205561022259,0.5111619992394375,0.09127618840988566,0.5758061673689231,0.7613622339685768,0.451963956016509,0.6811965576233507,0.294117647,0.17663427974985324,0.5813682717696762,0.705882353,0.2837113055656933,0.6353409616523735,0.3511736375158427,0.544292072543479,0.2574782608695652,0.7551367913872464,0.4631856370272216,0.6596591270020157,0.2262926970529605
249,0.0930220974786326,0.40595902186313004,0.5019071506968406,0.2977127283892232,0.3898546783567468,0.5047781912714123,0.2811040537523727,0.428571429,0.6961002386159889,0.5691905904110874,0.333333333,0.5252837565942271,0.5084224912865348,0.4338997295284386,0.4987087582807939,0.17304860088365245,0.4305869356524365,0.4916789606982354,0.4768340927684607,0.2896565326002507
250,0.4182772519419642,0.4627731188030588,0.37620324704512986,0.16948043450679767,0.38849082937373103,0.3353173833394453,0.4927310143358466,0.428571429,0.4680920816635198,0.8476775046935677,0.533333333,0.5256228884882809,0.5740830801471879,0.2233962701430381,0.4902030376833648,0.14506020942408382,0.6448353073292099,0.014990357142347309,0.5608358194197202,0.13785650263749505
251,0.4953963620894053,0.5467941299860474,0.3895003835908779,0.8174451532994254,0.7308393822534764,0.7128732284078527,0.40180810211731055,0.352941176,0.4366067607040451,0.5288520446371818,0.5625,0.3197687886217836,0.7652106377626751,0.2910436969874231,0.4861390593473134,0.04131868131868132,0.4136117058882969,0.4924831449218193,0.4005247332459,0.1540213463601212
252,0.6712898073619696,0.4110303803115159,0.5633141026593645,0.25658628061808464,0.3345467313266029,0.20566150955233664,0.8492290467389377,0.764705882,0.4399506682549867,0.3861386693343801,0.4375,0.2563694800884035,0.3782538891422133,0.2848204318817704,0.495270207736025,0.2457951762523191,0.3344558656885908,0.43715098742334335,0.3027123188029928,0.14541246086451953
253,0.6325257487565376,0.7697518256389525,0.2977127283892232,0.6220665371545818,0.6749609719449321,0.763529553047287,0.0930220974786326,0.375,0.3201595027208909,0.5075466766330036,0.705882353,0.304060377116277,0.724880482097294,0.28017021804919673,0.4521189390228425,0.15494505494505495,0.4025918445812276,0.3925867464747722,0.6095245017131724,0.17213512203006304
254,0.8625246031768652,0.5485442197304319,0.4111391949151244,0.8422182716541164,0.7325300712159641,0.5476883010249939,0.7654361637160013,0.411764706,0.2648974653889455,0.4679807343847134,0.8125,0.14703162380535206,0.7164980659442729,0.23833781611248614,0.4820109158408921,0.1048880308880309,0.6322786201764388,0.5732642298079175,0.7177875168124985,0.1351928352990333
255,0.2109800982473368,0.6021071725207884,0.8969937831226978,0.5915879204161867,0.33525981464436394,0.790067060898785,0.0067657532057600065,0.8235294120000001,0.8442292915934622,0.3124498909502319,0.176470588,0.5372367486482482,0.4215062107883579,0.20774850064677972,0.4810730499655326,0.4464653902798234,0.4536418395291974,0.3845374422237236,0.5031084649558611,0.2410909654414909
256,0.7066064579955659,0.569965999858372,0.3361305227808391,0.8111560587743039,0.756235404765055,0.628973355834276,0.5666744582788219,0.5625,0.3033469150508005,0.5556908700235079,0.6315789470000001,0.2739879722373309,0.3973441257490581,0.5977709380267333,0.4758035766053055,0.10355548872180448,0.2932359239776675,0.4683800324617051,0.3314564680931868,0.2871670184286094
257,0.39126048731676666,0.6250535562538468,0.3662887459984497,0.35567334447493626,0.4942739042429953,0.6030474380207819,0.14115337480907286,0.333333333,0.4763690698661369,0.7467172998787805,0.388888889,0.7082676636691896,0.46918499123936896,0.2777811813848872,0.4612617230425417,0.0,0.368897142248635,0.2893728668284281,0.29033823562902433,0.23881183274914344
