,lineup,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,+/-,TEAM,GAMEDAY
3,".M. World Peace, .P. Gasol, .M. Barnes, .S. Blake, .S. Brown ",1,5.8,6.0,3.0,10.0,30.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,-3.0,LAL,Mar 20 2011
4,".L. Odom, .M. Barnes, .S. Blake, .S. Brown, .D. Caracter ",1,3.5,4.0,2.0,3.0,66.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,3.0,0.0,-4.0,LAL,Mar 20 2011
5,".K. Bryant, .L. Odom, .M. World Peace, .P. Gasol, .S. Blake ",1,2.2,2.0,1.0,3.0,33.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.0,LAL,Mar 20 2011
6,".D. Fisher, .K. Bryant, .L. Odom, .P. Gasol, .M. Barnes ",1,2.0,3.0,1.0,3.0,33.3,1.0,1.0,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-3.0,LAL,Mar 20 2011
7,".J. Smith, .D. Fisher, .K. Bryant, .M. World Peace, .P. Gasol ",1,0.7,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-3.0,LAL,Mar 20 2011
8,".D. Fisher, .L. Odom, .P. Gasol, .M. Barnes, .S. Blake ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAL,Mar 20 2011
9,".K. Bryant, .L. Odom, .P. Gasol, .S. Blake, .S. Brown ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAL,Mar 20 2011
10,".K. Bryant, .M. World Peace, .P. Gasol, .S. Blake, .S. Brown ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAL,Mar 20 2011
11,".L. Odom, .M. World Peace, .P. Gasol, .S. Blake, .S. Brown ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAL,Mar 20 2011
12,".P. Gasol, .M. Barnes, .S. Blake, .S. Brown, .D. Caracter ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAL,Mar 20 2011
0,".R. Evans, .J. Calderon, .D. DeRozan, .J. Johnson, .E. Davis ",1,7.8,19.0,8.0,11.0,72.7,0.0,0.0,0.0,3.0,5.0,60.0,1.0,2.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,3.0,3.0,TOR,Mar 9 2011
1,".A. Johnson, .J. Calderon, .D. DeRozan, .J. Johnson, .E. Davis ",1,7.7,15.0,7.0,14.0,50.0,0.0,0.0,0.0,1.0,1.0,100,2.0,5.0,7.0,5.0,3.0,2.0,2.0,1.0,3.0,2.0,0.0,TOR,Mar 9 2011
2,".R. Evans, .L. Barbosa, .J. Bayless, .J. Dorsey, .S. Weems ",1,5.9,10.0,5.0,10.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,TOR,Mar 9 2011
3,".R. Evans, .L. Barbosa, .J. Calderon, .D. DeRozan, .E. Davis ",1,4.2,7.0,1.0,6.0,16.7,1.0,1.0,100,4.0,4.0,100,2.0,1.0,3.0,1.0,2.0,1.0,0.0,2.0,6.0,3.0,-5.0,TOR,Mar 9 2011
4,".R. Evans, .J. Calderon, .S. Weems, .D. DeRozan, .E. Davis ",1,2.9,7.0,2.0,3.0,66.7,0.0,0.0,0.0,3.0,4.0,75.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,-3.0,TOR,Mar 9 2011
5,".R. Evans, .L. Barbosa, .J. Wright, .J. Bayless, .S. Weems ",1,2.9,7.0,2.0,4.0,50.0,1.0,1.0,100,2.0,4.0,50.0,2.0,2.0,4.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,4.0,TOR,Mar 9 2011
6,".L. Barbosa, .J. Bayless, .J. Dorsey, .S. Weems, .E. Davis ",1,2.6,7.0,3.0,5.0,60.0,1.0,1.0,100,0.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,7.0,TOR,Mar 9 2011
7,".J. Calderon, .J. Dorsey, .S. Weems, .D. DeRozan, .E. Davis ",1,2.4,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,-5.0,TOR,Mar 9 2011
8,".R. Evans, .L. Barbosa, .J. Bayless, .S. Weems, .E. Davis ",1,2.3,5.0,2.0,4.0,50.0,1.0,1.0,100,0.0,0.0,0.0,2.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,-2.0,TOR,Mar 9 2011
9,".R. Evans, .J. Calderon, .J. Bayless, .D. DeRozan, .E. Davis ",1,2.2,3.0,1.0,2.0,50.0,0.0,1.0,0.0,1.0,2.0,50.0,0.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,TOR,Mar 9 2011
10,".R. Evans, .L. Barbosa, .J. Bayless, .S. Weems, .J. Johnson ",1,1.7,6.0,2.0,2.0,100,0.0,0.0,0.0,2.0,2.0,100,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,TOR,Mar 9 2011
11,".R. Evans, .L. Barbosa, .J. Bayless, .D. DeRozan, .E. Davis ",1,1.6,2.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,TOR,Mar 9 2011
12,".R. Evans, .J. Calderon, .J. Bayless, .S. Weems, .D. DeRozan ",1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,TOR,Mar 9 2011
13,".A. Johnson, .J. Calderon, .S. Weems, .D. DeRozan, .E. Davis ",1,0.7,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,100,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,-3.0,TOR,Mar 9 2011
14,".J. Calderon, .J. Bayless, .S. Weems, .D. DeRozan, .E. Davis ",1,0.7,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.0,TOR,Mar 9 2011
15,".J. Calderon, .J. Dorsey, .D. DeRozan, .J. Johnson, .E. Davis ",1,0.7,2.0,1.0,1.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,TOR,Mar 9 2011
16,".R. Evans, .L. Barbosa, .J. Bayless, .J. Dorsey, .D. DeRozan ",1,0.7,2.0,1.0,2.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,TOR,Mar 9 2011
17,".R. Evans, .L. Barbosa, .J. Bayless, .S. Weems, .D. DeRozan ",1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,TOR,Mar 9 2011
18,".J. Calderon, .J. Bayless, .J. Dorsey, .S. Weems, .E. Davis ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOR,Mar 9 2011
19,".L. Barbosa, .J. Calderon, .J. Bayless, .J. Dorsey, .S. Weems ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOR,Mar 9 2011
20,".L. Barbosa, .J. Calderon, .J. Dorsey, .S. Weems, .E. Davis ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOR,Mar 9 2011
21,".R. Evans, .L. Barbosa, .J. Calderon, .J. Bayless, .D. DeRozan ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOR,Mar 9 2011
22,".R. Evans, .L. Barbosa, .J. Calderon, .S. Weems, .D. DeRozan ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOR,Mar 9 2011
23,".R. Evans, .L. Barbosa, .J. Calderon, .S. Weems, .E. Davis ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOR,Mar 9 2011
0,".D. Fisher, .K. Bryant, .M. World Peace, .P. Gasol, .A. Bynum ",2,15.1,33.5,11.0,22.5,48.9,3.5,7.0,50.0,8.0,12.0,66.7,3.0,9.5,12.5,7.5,3.0,0.0,1.5,1.0,5.0,7.5,0.0,LAL,Mar 31 2011
1,".L. Odom, .L. Walton, .S. Blake, .A. Bynum, .S. Brown ",1,11.9,20.0,8.0,20.0,40.0,1.0,5.0,20.0,3.0,5.0,60.0,2.0,9.0,11.0,4.0,3.0,0.0,1.0,2.0,5.0,5.0,-2.0,LAL,Mar 31 2011
2,".D. Fisher, .K. Bryant, .L. Odom, .M. World Peace, .P. Gasol ",2,7.4,18.0,7.0,13.0,53.8,0.5,2.0,25.0,3.5,3.5,100,1.0,5.5,6.5,3.0,1.0,2.0,0.0,1.0,3.0,3.0,8.0,LAL,Mar 31 2011
3,".P. Gasol, .M. Barnes, .S. Blake, .A. Bynum, .S. Brown ",1,5.2,10.0,4.0,11.0,36.4,0.0,1.0,0.0,2.0,4.0,50.0,2.0,1.0,3.0,3.0,0.0,3.0,0.0,1.0,3.0,4.0,-1.0,LAL,Mar 31 2011
4,".L. Odom, .M. Barnes, .S. Blake, .A. Bynum, .S. Brown ",1,5.0,15.0,5.0,9.0,55.6,3.0,5.0,60.0,2.0,2.0,100,0.0,5.0,5.0,3.0,1.0,0.0,1.0,1.0,1.0,3.0,9.0,LAL,Mar 31 2011
5,".L. Odom, .M. World Peace, .P. Gasol, .S. Blake, .S. Brown ",1,5.0,10.0,4.0,8.0,50.0,0.0,0.0,0.0,2.0,2.0,100,0.0,5.0,5.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,6.0,LAL,Mar 31 2011
6,".K. Bryant, .M. World Peace, .P. Gasol, .S. Blake, .A. Bynum ",1,3.5,6.0,2.0,7.0,28.6,0.0,1.0,0.0,2.0,2.0,100,1.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,-2.0,LAL,Mar 31 2011
7,".L. Odom, .P. Gasol, .M. Barnes, .S. Blake, .S. Brown ",1,2.6,4.0,2.0,5.0,40.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,LAL,Mar 31 2011
8,".D. Fisher, .K. Bryant, .L. Odom, .A. Bynum, .S. Brown ",1,2.2,7.0,1.0,2.0,50.0,0.0,0.0,0.0,5.0,7.0,71.4,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,4.0,2.0,LAL,Mar 31 2011
9,".K. Bryant, .L. Odom, .M. World Peace, .S. Blake, .A. Bynum ",2,2.1,5.5,2.5,3.5,71.4,0.0,1.0,0.0,0.5,0.5,100,0.5,1.5,2.0,1.5,0.5,0.0,0.0,0.0,0.0,0.5,2.5,LAL,Mar 31 2011
10,".J. Smith, .D. Fisher, .P. Gasol, .L. Walton, .S. Brown ",1,1.9,5.0,1.0,4.0,25.0,0.0,0.0,0.0,3.0,4.0,75.0,2.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,LAL,Mar 31 2011
11,".K. Bryant, .L. Odom, .M. World Peace, .A. Bynum, .S. Brown ",1,1.8,8.0,2.0,3.0,66.7,0.0,0.0,0.0,4.0,5.0,80.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,6.0,LAL,Mar 31 2011
12,".T. Ratliff, .J. Smith, .D. Fisher, .L. Odom, .L. Walton ",1,1.8,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAL,Mar 31 2011
13,".D. Fisher, .L. Odom, .P. Gasol, .L. Walton, .S. Brown ",1,1.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAL,Mar 31 2011
14,".K. Bryant, .L. Odom, .P. Gasol, .M. Barnes, .S. Blake ",1,0.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,-3.0,LAL,Mar 31 2011
15,".D. Fisher, .K. Bryant, .L. Odom, .M. World Peace, .A. Bynum ",2,0.7,1.5,0.5,1.5,33.3,0.0,0.0,0.0,0.5,1.0,50.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,LAL,Mar 31 2011
16,".T. Ratliff, .K. Bryant, .L. Odom, .A. Bynum, .S. Brown ",1,0.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,LAL,Mar 31 2011
17,".D. Fisher, .K. Bryant, .L. Odom, .S. Blake, .A. Bynum ",1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,LAL,Mar 31 2011
18,".K. Bryant, .L. Odom, .L. Walton, .S. Blake, .A. Bynum ",1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.0,LAL,Mar 31 2011
19,".D. Fisher, .L. Odom, .M. World Peace, .P. Gasol, .S. Brown ",1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAL,Mar 31 2011
20,".K. Bryant, .L. Odom, .M. Barnes, .S. Blake, .A. Bynum ",1,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,LAL,Mar 31 2011
21,".J. Smith, .D. Fisher, .L. Odom, .P. Gasol, .L. Walton ",1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,LAL,Mar 31 2011
22,".L. Odom, .P. Gasol, .L. Walton, .S. Blake, .S. Brown ",1,0.1,3.0,1.0,1.0,100,1.0,1.0,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,LAL,Mar 31 2011
23,".D. Fisher, .K. Bryant, .L. Odom, .M. World Peace, .S. Blake ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAL,Mar 31 2011
24,".D. Fisher, .K. Bryant, .P. Gasol, .A. Bynum, .S. Brown ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAL,Mar 31 2011
0,".G. Hill, .S. Nash, .J. Richardson, .C. Frye, .H. Warrick ",1,12.9,27.0,9.0,23.0,39.1,2.0,7.0,28.6,7.0,8.0,87.5,2.0,9.0,11.0,4.0,3.0,3.0,1.0,2.0,5.0,7.0,7.0,PHX,Nov 3 2010
1,".G. Hill, .S. Nash, .H. Turkoglu, .J. Richardson, .R. Lopez ",1,10.7,21.0,7.0,26.0,26.9,1.0,4.0,25.0,6.0,6.0,100,7.0,2.0,9.0,2.0,2.0,2.0,1.0,1.0,4.0,6.0,-9.0,PHX,Nov 3 2010
2,".J. Childress, .C. Frye, .H. Warrick, .J. Dudley, .G. Dragic ",1,6.8,19.0,8.0,11.0,72.7,1.0,2.0,50.0,2.0,2.0,100,1.0,4.0,5.0,5.0,2.0,1.0,1.0,0.0,5.0,3.0,0.0,PHX,Nov 3 2010
3,".J. Richardson, .J. Childress, .H. Warrick, .J. Dudley, .G. Dragic ",1,2.8,8.0,4.0,5.0,80.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,PHX,Nov 3 2010
4,".G. Hill, .S. Nash, .H. Turkoglu, .J. Richardson, .G. Siler ",1,2.2,3.0,1.0,3.0,33.3,0.0,0.0,0.0,1.0,2.0,50.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,PHX,Nov 3 2010
5,".G. Hill, .J. Richardson, .H. Warrick, .J. Dudley, .G. Dragic ",1,2.0,6.0,2.0,2.0,100,2.0,2.0,100,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,PHX,Nov 3 2010
6,".G. Hill, .S. Nash, .H. Turkoglu, .J. Dudley, .G. Siler ",1,1.7,5.0,2.0,3.0,66.7,1.0,1.0,100,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,PHX,Nov 3 2010
7,".J. Childress, .H. Warrick, .J. Dudley, .R. Lopez, .G. Dragic ",1,1.7,6.0,3.0,4.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,-5.0,PHX,Nov 3 2010
8,".G. Hill, .S. Nash, .H. Turkoglu, .J. Richardson, .C. Frye ",1,1.6,2.0,1.0,5.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,PHX,Nov 3 2010
9,".G. Hill, .J. Richardson, .H. Warrick, .G. Dragic, .G. Siler ",1,1.1,5.0,1.0,2.0,50.0,1.0,2.0,50.0,2.0,2.0,100,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,PHX,Nov 3 2010
10,".S. Nash, .J. Childress, .H. Warrick, .J. Dudley, .G. Siler ",1,1.1,2.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,PHX,Nov 3 2010
11,".S. Nash, .J. Richardson, .C. Frye, .H. Warrick, .J. Dudley ",1,0.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.0,PHX,Nov 3 2010
12,".J. Childress, .H. Warrick, .J. Dudley, .G. Dragic, .G. Siler ",1,0.8,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-2.0,PHX,Nov 3 2010
13,".G. Hill, .J. Richardson, .C. Frye, .H. Warrick, .G. Dragic ",1,0.6,2.0,1.0,1.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,PHX,Nov 3 2010
14,".G. Hill, .S. Nash, .H. Turkoglu, .J. Richardson, .E. Clark ",1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,PHX,Nov 3 2010
15,".S. Nash, .J. Childress, .C. Frye, .H. Warrick, .J. Dudley ",1,0.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,PHX,Nov 3 2010
16,".G. Hill, .S. Nash, .J. Richardson, .H. Warrick, .J. Dudley ",1,0.2,2.0,1.0,1.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,PHX,Nov 3 2010
17,".G. Hill, .S. Nash, .J. Richardson, .C. Frye, .R. Lopez ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHX,Nov 3 2010
18,".J. Richardson, .J. Childress, .C. Frye, .H. Warrick, .G. Dragic ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHX,Nov 3 2010
19,".S. Nash, .H. Turkoglu, .J. Childress, .J. Dudley, .G. Siler ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHX,Nov 3 2010
20,".S. Nash, .J. Richardson, .C. Frye, .H. Warrick, .G. Dragic ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHX,Nov 3 2010
0,".D. Milicic, .L. Ridnour, .M. Beasley, .K. Love, .W. Ellington ",2,7.9,7.5,3.0,12.0,25.0,0.0,1.0,0.0,1.5,3.0,50.0,1.5,6.5,8.0,1.5,3.0,1.0,1.0,0.0,4.0,2.0,-8.5,MIN,Oct 29 2010
1,".S. Telfair, .C. Brewer, .A. Tolliver, .N. Pekovic, .W. Johnson ",1,6.1,16.0,5.0,14.0,35.7,1.0,4.0,25.0,5.0,6.0,83.3,4.0,4.0,8.0,3.0,1.0,1.0,0.0,0.0,3.0,6.0,5.0,MIN,Oct 29 2010
2,".D. Milicic, .L. Ridnour, .A. Tolliver, .M. Beasley, .W. Ellington ",1,4.9,11.0,5.0,11.0,45.5,1.0,4.0,25.0,0.0,0.0,0.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,-2.0,MIN,Oct 29 2010
3,".D. Milicic, .L. Ridnour, .K. Love, .W. Ellington, .W. Johnson ",1,4.6,9.0,3.0,9.0,33.3,1.0,2.0,50.0,2.0,2.0,100,2.0,6.0,8.0,0.0,4.0,1.0,1.0,0.0,3.0,1.0,-2.0,MIN,Oct 29 2010
4,".L. Ridnour, .A. Tolliver, .M. Beasley, .K. Koufos, .W. Johnson ",1,3.9,4.0,2.0,4.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,1.0,0.0,3.0,0.0,-8.0,MIN,Oct 29 2010
5,".L. Ridnour, .M. Beasley, .K. Love, .W. Ellington, .L. Hayward ",1,3.5,9.0,4.0,5.0,80.0,1.0,1.0,100,0.0,0.0,0.0,1.0,4.0,5.0,3.0,5.0,1.0,0.0,0.0,1.0,0.0,2.0,MIN,Oct 29 2010
6,".D. Milicic, .L. Ridnour, .C. Brewer, .M. Beasley, .K. Love ",1,3.1,2.0,1.0,6.0,16.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,0.0,4.0,1.0,1.0,0.0,2.0,1.0,0.0,MIN,Oct 29 2010
7,".S. Telfair, .C. Brewer, .K. Love, .K. Koufos, .W. Johnson ",1,3.1,6.0,1.0,8.0,12.5,0.0,4.0,0.0,4.0,4.0,100,2.0,2.0,4.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,4.0,MIN,Oct 29 2010
8,".D. Milicic, .S. Telfair, .C. Brewer, .K. Love, .W. Johnson ",1,3.0,6.0,2.0,5.0,40.0,0.0,1.0,0.0,2.0,4.0,50.0,2.0,4.0,6.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,MIN,Oct 29 2010
9,".D. Milicic, .L. Ridnour, .C. Brewer, .K. Love, .W. Johnson ",2,2.9,5.0,1.5,5.5,27.3,0.5,1.5,33.3,1.5,2.5,60.0,1.5,2.5,4.0,1.0,1.0,1.0,1.0,1.5,0.5,1.5,1.0,MIN,Oct 29 2010
10,".S. Telfair, .C. Brewer, .A. Tolliver, .K. Koufos, .W. Johnson ",2,2.7,4.5,1.5,4.5,33.3,0.5,1.5,33.3,1.0,1.5,66.7,1.5,1.0,2.5,0.5,3.0,0.5,0.0,0.0,1.5,1.5,-1.0,MIN,Oct 29 2010
11,".L. Ridnour, .A. Tolliver, .W. Ellington, .W. Johnson, .L. Hayward ",1,2.4,7.0,3.0,5.0,60.0,1.0,1.0,100,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.0,MIN,Oct 29 2010
12,".S. Telfair, .A. Tolliver, .N. Pekovic, .W. Ellington, .L. Hayward ",1,2.4,6.0,2.0,8.0,25.0,0.0,1.0,0.0,2.0,4.0,50.0,3.0,2.0,5.0,2.0,2.0,1.0,0.0,2.0,0.0,2.0,-1.0,MIN,Oct 29 2010
13,".S. Telfair, .C. Brewer, .M. Beasley, .K. Love, .W. Ellington ",1,2.3,4.0,1.0,6.0,16.7,0.0,1.0,0.0,2.0,2.0,100,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,MIN,Oct 29 2010
14,".D. Milicic, .S. Telfair, .A. Tolliver, .W. Ellington, .W. Johnson ",1,2.1,6.0,2.0,4.0,50.0,0.0,2.0,0.0,2.0,3.0,66.7,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,MIN,Oct 29 2010
15,".L. Ridnour, .A. Tolliver, .M. Beasley, .N. Pekovic, .W. Ellington ",1,2.1,5.0,2.0,4.0,50.0,1.0,2.0,50.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,MIN,Oct 29 2010
