,lineup,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,+/-,TEAM,GAMEDAY
9,".K. Lowry, .C. Lee, .G. Dragic, .J. Hill, .P. Patterson ",1,0.8,3.0,1.0,2.0,50.0,1.0,1.0,100,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,HOU,Mar 18 2011
10,".K. Martin, .C. Hayes, .G. Dragic, .C. Budinger, .P. Patterson ",1,0.6,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.0,HOU,Mar 18 2011
11,".C. Hayes, .C. Lee, .G. Dragic, .C. Budinger, .P. Patterson ",1,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,HOU,Mar 18 2011
12,".B. Miller, .K. Lowry, .C. Lee, .G. Dragic, .P. Patterson ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOU,Mar 18 2011
13,".B. Miller, .K. Martin, .K. Lowry, .G. Dragic, .J. Hill ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOU,Mar 18 2011
14,".B. Miller, .K. Martin, .K. Lowry, .J. Hill, .C. Budinger ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOU,Mar 18 2011
15,".K. Martin, .C. Hayes, .C. Lee, .G. Dragic, .P. Patterson ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOU,Mar 18 2011
0,".J. Howard, .A. Blatche, .N. Young, .J. McGee, .J. Wall ",1,14.5,26.0,10.0,27.0,37.0,1.0,2.0,50.0,5.0,6.0,83.3,4.0,9.0,13.0,6.0,3.0,0.0,0.0,2.0,7.0,4.0,-11.0,WAS,Mar 2 2011
1,".A. Blatche, .N. Young, .J. Wall, .T. Booker, .J. Crawford ",1,7.0,17.0,7.0,14.0,50.0,3.0,7.0,42.9,0.0,1.0,0.0,1.0,7.0,8.0,6.0,2.0,1.0,1.0,0.0,2.0,1.0,10.0,WAS,Mar 2 2011
2,".M. Evans, .A. Blatche, .N. Young, .J. Wall, .K. Seraphin ",1,5.3,12.0,5.0,9.0,55.6,0.0,0.0,0.0,2.0,5.0,40.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,-2.0,WAS,Mar 2 2011
3,".M. Evans, .A. Blatche, .N. Young, .M. Shakur, .T. Booker ",1,3.5,9.0,3.0,8.0,37.5,0.0,2.0,0.0,3.0,3.0,100,3.0,1.0,4.0,0.0,0.0,3.0,1.0,0.0,3.0,2.0,7.0,WAS,Mar 2 2011
4,".M. Evans, .J. Yi, .N. Young, .J. Wall, .T. Booker ",1,3.2,9.0,3.0,6.0,50.0,0.0,0.0,0.0,3.0,5.0,60.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,4.0,WAS,Mar 2 2011
5,".R. Lewis, .M. Evans, .M. Shakur, .K. Seraphin, .J. Crawford ",1,2.3,2.0,1.0,4.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,WAS,Mar 2 2011
6,".M. Evans, .A. Blatche, .N. Young, .J. McGee, .J. Wall ",1,2.0,7.0,2.0,5.0,40.0,0.0,0.0,0.0,3.0,3.0,100,0.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,WAS,Mar 2 2011
7,".J. Howard, .A. Blatche, .N. Young, .J. Wall, .T. Booker ",1,1.5,6.0,2.0,4.0,50.0,0.0,0.0,0.0,2.0,3.0,66.7,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,WAS,Mar 2 2011
8,".M. Evans, .A. Blatche, .N. Young, .J. Wall, .T. Booker ",1,1.5,2.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,100,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,-3.0,WAS,Mar 2 2011
9,".R. Lewis, .J. Howard, .M. Shakur, .K. Seraphin, .J. Crawford ",1,1.5,3.0,1.0,3.0,33.3,0.0,1.0,0.0,1.0,1.0,100,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,WAS,Mar 2 2011
10,".A. Blatche, .J. Yi, .N. Young, .J. Wall, .T. Booker ",1,1.4,3.0,1.0,2.0,50.0,0.0,0.0,0.0,1.0,3.0,33.3,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,-5.0,WAS,Mar 2 2011
11,".J. Howard, .A. Blatche, .N. Young, .J. McGee, .J. Crawford ",1,1.3,2.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-2.0,WAS,Mar 2 2011
12,".R. Lewis, .M. Evans, .N. Young, .J. Wall, .K. Seraphin ",1,1.3,4.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,4.0,100,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,WAS,Mar 2 2011
13,".M. Evans, .A. Blatche, .J. Yi, .N. Young, .J. Wall ",1,0.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,WAS,Mar 2 2011
14,".M. Evans, .J. Yi, .N. Young, .M. Shakur, .T. Booker ",1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,WAS,Mar 2 2011
15,".R. Lewis, .M. Evans, .M. Shakur, .J. Wall, .K. Seraphin ",1,0.3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.0,WAS,Mar 2 2011
16,".M. Evans, .N. Young, .J. Wall, .T. Booker, .J. Crawford ",1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,WAS,Mar 2 2011
17,".R. Lewis, .J. Howard, .A. Blatche, .M. Shakur, .J. Crawford ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WAS,Mar 2 2011
18,".R. Lewis, .J. Howard, .A. Blatche, .N. Young, .J. Crawford ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WAS,Mar 2 2011
0,".E. Brand, .A. Iguodala, .S. Hawes, .J. Holiday, .E. Turner ",1,15.0,35.0,16.0,31.0,51.6,1.0,2.0,50.0,2.0,5.0,40.0,7.0,13.0,20.0,11.0,1.0,2.0,2.0,3.0,5.0,6.0,10.0,PHI,Nov 27 2010
1,".T. Battie, .A. Iguodala, .L. Williams, .T. Young, .J. Holiday ",1,12.0,36.0,15.0,19.0,78.9,4.0,5.0,80.0,2.0,3.0,66.7,0.0,10.0,10.0,10.0,2.0,0.0,1.0,1.0,1.0,4.0,16.0,PHI,Nov 27 2010
2,".A. Nocioni, .L. Williams, .T. Young, .M. Speights, .J. Meeks ",1,4.2,10.0,4.0,5.0,80.0,0.0,0.0,0.0,2.0,2.0,100,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,6.0,PHI,Nov 27 2010
3,".E. Brand, .A. Iguodala, .M. Speights, .J. Holiday, .E. Turner ",1,2.9,3.0,1.0,5.0,20.0,0.0,1.0,0.0,1.0,2.0,50.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,-3.0,PHI,Nov 27 2010
4,".E. Brand, .A. Iguodala, .M. Speights, .J. Holiday, .J. Meeks ",1,2.6,4.0,2.0,6.0,33.3,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,PHI,Nov 27 2010
5,".A. Iguodala, .L. Williams, .T. Young, .M. Speights, .J. Meeks ",1,2.1,4.0,1.0,3.0,33.3,0.0,0.0,0.0,2.0,2.0,100,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,-3.0,PHI,Nov 27 2010
6,".E. Brand, .A. Iguodala, .T. Young, .J. Holiday, .E. Turner ",1,2.1,4.0,1.0,3.0,33.3,0.0,0.0,0.0,2.0,4.0,50.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,-4.0,PHI,Nov 27 2010
7,".E. Brand, .A. Nocioni, .L. Williams, .T. Young, .J. Meeks ",1,2.1,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-8.0,PHI,Nov 27 2010
8,".T. Battie, .E. Brand, .A. Iguodala, .J. Holiday, .E. Turner ",1,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,PHI,Nov 27 2010
9,".E. Brand, .A. Iguodala, .M. Speights, .J. Meeks, .E. Turner ",1,1.4,2.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,PHI,Nov 27 2010
10,".T. Battie, .E. Brand, .A. Iguodala, .L. Williams, .T. Young ",1,0.8,2.0,1.0,1.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,PHI,Nov 27 2010
11,".T. Battie, .E. Brand, .A. Iguodala, .T. Young, .J. Holiday ",1,0.8,2.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,PHI,Nov 27 2010
12,".T. Battie, .A. Iguodala, .L. Williams, .T. Young, .E. Turner ",1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.0,PHI,Nov 27 2010
13,".E. Brand, .A. Iguodala, .A. Nocioni, .L. Williams, .T. Young ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI,Nov 27 2010
14,".E. Brand, .A. Iguodala, .A. Nocioni, .T. Young, .J. Holiday ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI,Nov 27 2010
15,".E. Brand, .A. Iguodala, .L. Williams, .M. Speights, .J. Meeks ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI,Nov 27 2010
16,".T. Battie, .A. Iguodala, .L. Williams, .S. Hawes, .T. Young ",1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI,Nov 27 2010
0,".E. Brand, .A. Nocioni, .S. Hawes, .J. Holiday, .J. Meeks ",1,7.7,17.0,7.0,10.0,70.0,1.0,2.0,50.0,2.0,2.0,100,0.0,3.0,3.0,3.0,2.0,1.0,0.0,0.0,2.0,3.0,-3.0,PHI,Jan 5 2011
1,".E. Brand, .J. Kapono, .A. Nocioni, .S. Hawes, .J. Holiday ",1,6.3,13.0,5.0,10.0,50.0,0.0,2.0,0.0,3.0,6.0,50.0,1.0,5.0,6.0,2.0,0.0,1.0,0.0,1.0,2.0,4.0,4.0,PHI,Jan 5 2011
2,".E. Brand, .A. Nocioni, .L. Williams, .T. Young, .J. Holiday ",1,5.7,24.0,7.0,9.0,77.8,2.0,3.0,66.7,8.0,11.0,72.7,0.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,4.0,6.0,11.0,PHI,Jan 5 2011
3,".L. Williams, .T. Young, .M. Speights, .J. Holiday, .E. Turner ",1,4.7,7.0,3.0,7.0,42.9,0.0,0.0,0.0,1.0,2.0,50.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,-5.0,PHI,Jan 5 2011
4,".L. Williams, .T. Young, .M. Speights, .J. Meeks, .E. Turner ",1,4.6,10.0,4.0,7.0,57.1,0.0,1.0,0.0,2.0,4.0,50.0,2.0,5.0,7.0,3.0,2.0,0.0,0.0,0.0,2.0,2.0,4.0,PHI,Jan 5 2011
5,".E. Brand, .L. Williams, .T. Young, .J. Holiday, .E. Turner ",1,4.5,13.0,4.0,5.0,80.0,0.0,0.0,0.0,5.0,5.0,100,0.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,PHI,Jan 5 2011
6,".A. Nocioni, .L. Williams, .T. Young, .M. Speights, .E. Turner ",1,3.5,4.0,2.0,5.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,-2.0,PHI,Jan 5 2011
7,".E. Brand, .S. Hawes, .J. Holiday, .J. Meeks, .E. Turner ",1,2.4,6.0,1.0,5.0,20.0,0.0,0.0,0.0,4.0,4.0,100,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,PHI,Jan 5 2011
8,".E. Brand, .T. Young, .J. Holiday, .J. Meeks, .E. Turner ",1,1.6,4.0,2.0,3.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,PHI,Jan 5 2011
9,".E. Brand, .A. Nocioni, .M. Speights, .J. Holiday, .E. Turner ",1,1.5,2.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-3.0,PHI,Jan 5 2011
10,".E. Brand, .A. Nocioni, .L. Williams, .T. Young, .E. Turner ",1,1.1,3.0,1.0,1.0,100,1.0,1.0,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,3.0,PHI,Jan 5 2011
11,".A. Nocioni, .S. Hawes, .T. Young, .J. Holiday, .E. Turner ",1,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,100,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.0,PHI,Jan 5 2011
12,".E. Brand, .L. Williams, .T. Young, .M. Speights, .J. Holiday ",1,0.9,2.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,PHI,Jan 5 2011
13,".E. Brand, .A. Nocioni, .S. Hawes, .J. Holiday, .E. Turner ",1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-3.0,PHI,Jan 5 2011
14,".A. Nocioni, .L. Williams, .T. Young, .J. Holiday, .E. Turner ",1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.0,PHI,Jan 5 2011
15,".E. Brand, .T. Young, .M. Speights, .J. Holiday, .E. Turner ",1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-3.0,PHI,Jan 5 2011
16,".A. Nocioni, .L. Williams, .T. Young, .M. Speights, .J. Holiday ",1,0.3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,PHI,Jan 5 2011
17,".A. Nocioni, .L. Williams, .T. Young, .J. Meeks, .E. Turner ",1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI,Jan 5 2011
18,".A. Nocioni, .L. Williams, .T. Young, .M. Speights, .J. Meeks ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI,Jan 5 2011
19,".E. Brand, .A. Nocioni, .L. Williams, .S. Hawes, .J. Holiday ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI,Jan 5 2011
20,".L. Williams, .S. Hawes, .T. Young, .J. Holiday, .E. Turner ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI,Jan 5 2011
0,".L. Scola, .K. Martin, .C. Hayes, .K. Lowry, .C. Lee ",1,24.2,71.0,27.0,50.0,54.0,5.0,16.0,31.3,12.0,14.0,85.7,8.0,11.0,19.0,19.0,3.0,4.0,1.0,1.0,5.0,13.0,10.0,HOU,Mar 23 2011
1,".K. Martin, .C. Hayes, .C. Lee, .G. Dragic, .P. Patterson ",1,6.0,14.0,5.0,9.0,55.6,2.0,2.0,100,2.0,4.0,50.0,1.0,3.0,4.0,5.0,0.0,0.0,1.0,1.0,3.0,5.0,1.0,HOU,Mar 23 2011
2,".L. Scola, .K. Lowry, .C. Lee, .G. Dragic, .P. Patterson ",1,3.5,8.0,1.0,5.0,20.0,1.0,1.0,100,5.0,6.0,83.3,2.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,5.0,3.0,-1.0,HOU,Mar 23 2011
3,".K. Martin, .C. Hayes, .K. Lowry, .C. Lee, .P. Patterson ",1,3.3,11.0,3.0,5.0,60.0,1.0,2.0,50.0,4.0,4.0,100,0.0,4.0,4.0,2.0,3.0,1.0,0.0,0.0,1.0,2.0,6.0,HOU,Mar 23 2011
4,".C. Hayes, .K. Lowry, .C. Lee, .G. Dragic, .P. Patterson ",1,2.4,5.0,2.0,5.0,40.0,0.0,1.0,0.0,1.0,2.0,50.0,0.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,HOU,Mar 23 2011
5,".M. Harris, .G. Dragic, .J. Hill, .D. Carroll, .P. Patterson ",1,2.2,9.0,4.0,5.0,80.0,1.0,1.0,100,0.0,0.0,0.0,1.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,HOU,Mar 23 2011
6,".L. Scola, .K. Martin, .K. Lowry, .G. Dragic, .P. Patterson ",1,2.1,2.0,1.0,5.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-3.0,HOU,Mar 23 2011
7,".L. Scola, .K. Martin, .K. Lowry, .C. Lee, .P. Patterson ",1,1.7,6.0,2.0,4.0,50.0,1.0,1.0,100,1.0,1.0,100,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,HOU,Mar 23 2011
8,".K. Martin, .C. Hayes, .K. Lowry, .G. Dragic, .P. Patterson ",1,1.4,4.0,1.0,3.0,33.3,1.0,1.0,100,1.0,2.0,50.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,HOU,Mar 23 2011
9,".C. Hayes, .C. Lee, .G. Dragic, .D. Carroll, .P. Patterson ",1,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,HOU,Mar 23 2011
10,".K. Martin, .C. Hayes, .G. Dragic, .D. Carroll, .P. Patterson ",1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,HOU,Mar 23 2011
11,".K. Lowry, .C. Lee, .G. Dragic, .J. Hill, .P. Patterson ",1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,HOU,Mar 23 2011
12,".K. Lowry, .G. Dragic, .J. Hill, .D. Carroll, .P. Patterson ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOU,Mar 23 2011
13,".L. Scola, .C. Hayes, .K. Lowry, .C. Lee, .G. Dragic ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOU,Mar 23 2011
0,".R. Lewis, .A. Blatche, .N. Young, .J. McGee, .J. Wall ",1,17.2,28.0,10.0,27.0,37.0,1.0,2.0,50.0,7.0,10.0,70.0,4.0,10.0,14.0,4.0,5.0,1.0,1.0,0.0,3.0,7.0,-7.0,WAS,Jan 22 2011
1,".A. Blatche, .A. Thornton, .N. Young, .J. McGee, .J. Wall ",1,5.2,9.0,3.0,6.0,50.0,0.0,0.0,0.0,3.0,6.0,50.0,1.0,2.0,3.0,1.0,2.0,0.0,0.0,1.0,2.0,5.0,-2.0,WAS,Jan 22 2011
2,".R. Lewis, .J. Yi, .N. Young, .M. Shakur, .K. Seraphin ",1,3.6,7.0,3.0,8.0,37.5,0.0,3.0,0.0,1.0,1.0,100,1.0,3.0,4.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,-2.0,WAS,Jan 22 2011
3,".A. Blatche, .A. Thornton, .N. Young, .M. Shakur, .J. McGee ",1,3.5,8.0,4.0,7.0,57.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,WAS,Jan 22 2011
4,".R. Lewis, .A. Blatche, .C. Martin, .J. Wall, .K. Seraphin ",1,3.1,7.0,2.0,5.0,40.0,0.0,1.0,0.0,3.0,4.0,75.0,3.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,WAS,Jan 22 2011
5,".R. Lewis, .N. Young, .J. McGee, .J. Wall, .T. Booker ",1,2.9,4.0,2.0,5.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,WAS,Jan 22 2011
6,".R. Lewis, .A. Thornton, .N. Young, .J. McGee, .J. Wall ",1,2.8,7.0,3.0,4.0,75.0,0.0,0.0,0.0,1.0,1.0,100,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,WAS,Jan 22 2011
7,".J. Yi, .A. Thornton, .J. McGee, .C. Martin, .J. Wall ",1,2.0,2.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,-2.0,WAS,Jan 22 2011
8,".A. Thornton, .N. Young, .J. McGee, .J. Wall, .T. Booker ",1,1.5,2.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,WAS,Jan 22 2011
9,".J. Yi, .A. Thornton, .N. Young, .J. McGee, .J. Wall ",1,1.2,2.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WAS,Jan 22 2011
10,".R. Lewis, .J. Yi, .M. Shakur, .C. Martin, .K. Seraphin ",1,1.1,4.0,1.0,1.0,100,0.0,0.0,0.0,2.0,2.0,100,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,WAS,Jan 22 2011
11,".R. Lewis, .J. Yi, .M. Shakur, .J. McGee, .C. Martin ",1,1.1,2.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,WAS,Jan 22 2011
12,".R. Lewis, .A. Blatche, .N. Young, .J. Wall, .K. Seraphin ",1,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-2.0,WAS,Jan 22 2011
13,".R. Lewis, .A. Blatche, .J. McGee, .C. Martin, .J. Wall ",1,0.8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,WAS,Jan 22 2011
14,".R. Lewis, .A. Blatche, .N. Young, .M. Shakur, .K. Seraphin ",1,0.8,2.0,1.0,1.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,WAS,Jan 22 2011
15,".A. Blatche, .A. Thornton, .N. Young, .J. Wall, .K. Seraphin ",1,0.3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,WAS,Jan 22 2011
16,".A. Blatche, .A. Thornton, .C. Martin, .J. Wall, .K. Seraphin ",1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,WAS,Jan 22 2011
17,".A. Blatche, .A. Thornton, .J. McGee, .C. Martin, .J. Wall ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WAS,Jan 22 2011
18,".R. Lewis, .J. Yi, .J. McGee, .C. Martin, .J. Wall ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WAS,Jan 22 2011
