,TEAM,AWAY,GAMEDAY_FMT,SEASON_FMT,AWAYSCORE
14671,WAS,BOS,2018-12-12,2018.0,130.0
14672,WAS,LAL,2018-12-16,2018.0,110.0
14697,POR,SAS,2019-02-07,2018.0,118.0
14701,WAS,MIN,2019-03-03,2018.0,121.0
14745,WAS,ATL,2019-02-04,2018.0,137.0
14752,WAS,MIL,2019-02-02,2018.0,131.0
14764,WAS,CLE,2019-02-08,2018.0,106.0
14786,MIN,SAS,2018-11-28,2018.0,89.0
14792,WAS,DAL,2019-03-06,2018.0,123.0
14794,DAL,SAS,2019-01-16,2018.0,105.0
14798,WAS,DEN,2019-03-21,2018.0,113.0
14821,WAS,TOR,2018-10-20,2018.0,117.0
14822,WAS,SAC,2019-03-11,2018.0,115.0
14824,WAS,MIA,2018-10-18,2018.0,113.0
14825,WAS,ORL,2019-03-13,2018.0,90.0
14827,WAS,UTA,2019-03-18,2018.0,116.0
14830,WAS,CHA,2019-03-15,2018.0,116.0
14833,WAS,MEM,2019-03-16,2018.0,128.0
14834,ATL,SAS,2019-03-06,2018.0,111.0
14841,WAS,MIA,2019-03-23,2018.0,113.0
14842,MIN,SAS,2019-01-18,2018.0,116.0
14856,WAS,IND,2019-01-30,2018.0,89.0
14865,SAS,DEN,2019-04-25,2018.0,103.0
14870,SAS,NYK,2019-03-15,2018.0,83.0
14898,SAS,OKC,2019-01-10,2018.0,147.0
14903,SAS,GSW,2019-03-18,2018.0,105.0
14917,SAS,DAL,2019-04-10,2018.0,94.0
14931,SAS,MEM,2019-01-05,2018.0,88.0
14933,SAS,POR,2018-12-02,2018.0,118.0
14943,SAS,DEN,2019-04-20,2018.0,117.0
14944,SAS,DEN,2019-04-18,2018.0,108.0
14946,DEN,SAS,2018-12-28,2018.0,99.0
14951,SAS,POR,2019-03-16,2018.0,103.0
14952,SAS,TOR,2019-01-03,2018.0,107.0
14956,TOR,SAS,2019-02-22,2018.0,117.0
14990,CHA,SAS,2019-03-26,2018.0,116.0
15017,DEN,SAS,2019-04-13,2018.0,101.0
15041,LAL,SAS,2018-10-22,2018.0,143.0
15053,SAS,HOU,2018-11-10,2018.0,89.0
15054,SAS,IND,2018-10-24,2018.0,116.0
15055,SAS,LAL,2018-10-27,2018.0,106.0
15056,SAS,ORL,2018-11-04,2018.0,117.0
15059,SAS,HOU,2018-11-30,2018.0,136.0
15064,SAS,DET,2019-02-27,2018.0,93.0
15065,SAS,BOS,2018-12-31,2018.0,111.0
15077,SAS,OKC,2019-03-02,2018.0,102.0
15081,SAS,ATL,2019-04-02,2018.0,111.0
15082,SAS,MEM,2018-11-21,2018.0,104.0
15084,SAS,NOP,2019-02-02,2018.0,108.0
15091,DET,SAS,2019-01-07,2018.0,119.0
15093,SAS,NOP,2018-11-03,2018.0,95.0
15094,SAS,DAL,2018-10-29,2018.0,108.0
15095,SAS,GSW,2018-11-18,2018.0,92.0
15098,SAS,MIL,2019-03-10,2018.0,114.0
15102,SAS,CHI,2018-12-15,2018.0,98.0
15104,SAS,PHI,2018-12-17,2018.0,96.0
15107,SAS,MIN,2018-12-21,2018.0,98.0
15109,SAS,LAC,2018-12-13,2018.0,87.0
15112,SAS,DEN,2018-12-26,2018.0,103.0
15125,MEM,SAS,2019-01-09,2018.0,86.0
15128,DEN,SAS,2019-04-03,2018.0,85.0
15133,SAS,PHX,2018-12-11,2018.0,86.0
15134,SAS,LAL,2018-12-07,2018.0,120.0
15137,SAS,DEN,2019-03-04,2018.0,103.0
15140,DEN,SAS,2019-04-27,2018.0,86.0
15142,SAS,MIN,2018-10-17,2018.0,108.0
15144,SAS,UTA,2018-12-09,2018.0,97.0
15145,DEN,SAS,2019-04-16,2018.0,105.0
15154,NOP,SAS,2019-01-26,2018.0,126.0
15159,SAS,LAC,2019-01-20,2018.0,103.0
15164,NOP,SAS,2018-11-19,2018.0,126.0
15174,SAS,SAC,2019-03-31,2018.0,113.0
15176,SAS,BKN,2019-01-31,2018.0,114.0
15186,SAS,CLE,2019-03-28,2018.0,110.0
15196,LAL,SAS,2018-12-05,2018.0,113.0
15198,MEM,SAS,2019-02-12,2018.0,108.0
15217,SAS,CHA,2019-01-14,2018.0,108.0
15220,SAS,PHX,2019-01-29,2018.0,124.0
15221,SAS,MIA,2019-03-20,2018.0,110.0
15240,SAS,WAS,2019-01-27,2018.0,119.0
15362,CLE,SAS,2019-04-07,2018.0,112.0
15378,SAC,SAS,2019-02-04,2018.0,112.0
15442,LAC,SAS,2018-12-29,2018.0,122.0
15496,PHI,SAS,2019-01-23,2018.0,120.0
15524,PHX,SAS,2018-10-31,2018.0,120.0
15548,LAC,SAS,2018-11-15,2018.0,111.0
15550,NYK,SAS,2019-02-24,2018.0,118.0
15572,SAC,SAS,2018-11-12,2018.0,99.0
15576,DEN,SAS,2019-04-23,2018.0,90.0
15584,BOS,SAS,2019-03-24,2018.0,115.0
15613,MIA,SAS,2018-11-07,2018.0,88.0
15635,OKC,SAS,2009-03-16,2008.0,76.0
15677,WAS,OKC,2008-12-27,2008.0,95.0
15678,SAS,OKC,2008-12-14,2008.0,104.0
15693,SAS,BKN,2012-12-31,2012.0,73.0
15707,BKN,SAS,2013-02-10,2012.0,111.0
15730,WAS,BKN,2013-01-04,2012.0,115.0
15767,NOP,SAS,2014-01-13,2013.0,101.0
15792,SAS,NOP,2013-11-25,2013.0,93.0
15793,WAS,NOP,2014-02-22,2013.0,93.0
