,ORPM_adv_h,weighted_DRPM_h,weighted_ORPM_h,Net_ORPM_adv_a,Winpercent_h,Net_ORPM_adv_h,DRPM_adv_h,weighted_DRPM_a,weighted_ORPM_a,+/-_h,TS%_a_y,EFG%_a,DRtg_h,Winpercent_a,+/-_a,TRB_a,ORB_a,btb_a,DRB%_h,AST_a
1040,0.5687491257292072,0.4105506153319583,0.4424077575061577,0.4376906750698336,0.220588235,0.5584605469937526,0.5508253074750249,0.30890000038190857,0.30490950604774314,0.3765286948748591,0.5263101897657769,0.4926371285781863,0.6516816233278732,0.432835821,0.3228536570503404,0.5644337824745324,0.5937854501643555,0.0,0.6268750375277237,0.4963871428777405
1041,0.6183963611768487,0.492630174485641,0.7205626905179634,0.4947828942359803,0.565217391,0.4694682954251248,0.3375584008737358,0.8175133727381696,0.483769968164266,0.6520334409498006,0.7109449696272597,0.7160049314571572,0.3291308474980957,0.470588235,0.5346279394759039,0.6310581064878883,0.4716279627670066,0.0,0.5055413631625588,0.5737227813504558
1042,0.29560088909836035,0.3972358559830573,0.21201714353062684,0.6123917226432402,0.309859155,0.5261036664606241,0.6411581848179397,0.11491948634717768,0.6208153653339062,0.4513822591356358,0.6348322010950959,0.6343083321895228,0.5089164093295291,0.371428571,0.4646724818984415,0.4329582721940358,0.3700163201550207,0.0,0.7136879968832726,0.30567834600988325
1043,0.31995118745558193,0.4400136554279813,0.4703849613357751,0.7042549118243906,0.528571429,0.5229494109703742,0.5115201038264615,0.41697344777505824,0.8304825864246113,0.505161346549391,0.09432120367595986,0.07972850054898324,0.4222888900337667,0.628571429,0.4951243828764054,0.4101388899122807,0.38736613233633505,0.0,0.8610396342658666,0.5008273622793945
1044,0.39264286306580826,0.2747879223648172,0.34285585018410736,0.6358006156158934,0.338235294,0.4447866775852638,0.41803686558966335,0.4387141911854905,0.557570124052491,0.4380369994074569,0.3003530143460412,0.2573137209944704,0.5646134458744607,0.579710145,0.7329316038199487,0.5102980061946,0.3810147725966615,0.0,0.5915768579591447,0.4751863312787412
1045,0.6698263391562059,0.6130665245184452,0.6192011143098833,0.32965990419419244,0.594202899,0.5582937296482372,0.5508738884829137,0.5113187475526175,0.2795484359974714,0.6794422419978515,0.09248296785337153,0.0830815873828254,0.3349308836837053,0.202898551,0.2963585201613522,0.5963403161216562,0.5072646333228115,0.0,1.0,0.5718092500928736
1046,0.5903008986414802,0.5768659100931637,0.7128013226650749,0.4813038966479927,0.426470588,0.6805633321951291,0.6102918437661872,0.35628222256078945,0.5321995253821146,0.6812939403797709,0.17474723471123998,0.1734992355053868,0.4727338789724159,0.434782609,0.5777669317606094,0.44991041669318416,0.4492455241096841,1.0,0.4196594269838999,0.4835728854922053
1047,0.6226078349481792,0.85507840353716,0.5501251759441016,0.2302507911881929,0.5915492960000001,0.6159113918547878,0.7730892015776257,0.30890000038190857,0.30490950604774314,0.5296110932310929,0.03212407746106785,0.021993325539639643,0.5105551389366882,0.441176471,0.4647481816577594,0.6105191388122799,0.6704061413508344,1.0,0.4176756455579552,0.4822813231406887
1048,0.5786990162162244,0.9493884938505469,0.7149681564849398,0.3209967542408876,0.811594203,0.6432519461572836,0.7553371513325282,0.4387141911854905,0.557570124052491,0.8762827679905694,0.37953609446858577,0.3756596314152448,0.10813848535326648,0.571428571,0.596725190260191,0.5636763879633024,0.5280916058447405,1.0,0.5975401344825375,0.4820480347134843
1049,0.21763461944250104,0.8298804330229834,0.4352692388850021,0.612734444888143,0.434782609,0.4268646660696898,0.6235696579368954,0.5827411171491925,1.0,0.366954925580455,0.3885065238488911,0.3755358547818223,0.6692898140076801,0.666666667,0.5257782704571423,0.6963872575988488,0.6146097033799424,0.0,0.35098101070777354,0.6536285302926437
1050,0.35707972129059923,0.5113187475526175,0.2795484359974714,0.5295931549971363,0.2,0.1958986051938122,0.3058060004577776,0.8997067466370625,0.5653889934162729,0.4041576421898786,0.4612869354008566,0.4577378283138044,0.4917344098851041,0.7,0.5297584708875369,0.4617083299846469,0.5314993124780095,0.0,0.6129161925066298,0.5561041884123885
1051,0.4445498276414505,0.0,0.3315074127890588,0.7026094211709554,0.449275362,0.4518766093038956,0.2947246923340209,0.4105506153319583,0.4424077575061577,0.5916891825825766,0.26199248852506424,0.22511714889773246,0.3186954619653716,0.217391304,0.22158579007054516,0.6973883950765893,0.6588590977913239,1.0,0.4535224458475071,0.6946737216494376
1052,0.5228916811731963,0.41697344777505824,0.8304825864246113,0.6905882219286021,0.61971831,0.4429360350847862,0.20848672388752906,1.0,0.7846992240782187,0.6771006805699613,0.08773607583672974,0.07733108823662864,0.40720209696242204,0.637681159,0.607513512007282,0.27362593068255936,0.28959388610347025,0.0,0.476922232511933,0.3327824765227174
