,weighted_ORPM_h,weighted_DRPM_h,ORPM_adv_h,Net_ORPM_adv_a,Net_ORPM_adv_h,DRPM_adv_h,Winpercent_h,Winpercent_a,weighted_DRPM_a,DRtg_h,weighted_ORPM_a,DRB_h,+/-_h,FGA_h,ORB_a,DRtg_a,eFG%_h,EFG%_a,TOV%_a,ORB%_a,TRB%_h,FTA_h,+/-_a,ORtg_h,AST_h,AST%_h_x,FT_h,Off_Adv_h,FG%_a,TO RATIO_a
727,0.7063654520314357,0.4906993742022954,0.6697814840859174,0.4309404981727485,0.7233343880948169,0.6173827149666582,0.604166667,0.395833333,0.25593394426897903,0.4778047930408462,0.3668024838596009,0.3862074087117099,0.44522290162872985,0.38695703444580176,0.537305715781161,0.6174600825102785,0.4407081158795653,0.29069097361889673,0.5707774898068192,0.569639517204121,0.4861048755973882,0.2749204346932378,0.2996195927106766,0.4567798688043992,0.32387879361822314,0.32387879361822314,0.2915609385209762,0.6202627266911565,0.2911587735568357,0.45
728,0.31239847365981144,0.5198788170000279,0.4782774787113021,0.4117805457396486,0.5288285983437865,0.6565646310512809,0.574468085,0.428571429,0.2067495548974662,0.32834633256743884,0.3558435162372072,0.484700500566576,0.6956164984840514,0.31489844347413,0.5029548317952051,0.4583706357023567,0.4365003148962045,0.08290421361024,0.4263366488834577,0.6049596039307334,0.6697146588590404,0.22367973625101034,0.5402333663148543,0.8127727592185129,0.4543307713908091,0.4543307713908091,0.24603087709052898,0.5593051570720463,0.380770251050728,0.07512295081967214
729,0.5295782667619939,0.5967823437999942,0.4116064073652791,0.5699194787465287,0.5204513573952081,0.5530414847988494,0.625,0.6122448979999999,0.4906993742022954,0.3735431915532742,0.7063654520314357,0.7016158729210394,0.6222104701516566,0.5662445724370193,0.3644012584952935,0.4336678642079205,0.51936413422366,0.04739941782478327,0.32436345170840525,0.5303271469016346,0.5041936823681784,0.2625232719822553,0.5185912635702307,0.5999503202728396,0.4981130969392321,0.4981130969392321,0.3587636108528822,0.4982019274134037,0.21898699982062106,0.11873684210526315
730,0.1355839471409072,0.5605030481667898,0.38987021545185,0.3934956931472117,0.4315977946608461,0.6768767466346618,0.1875,0.42,0.2067495548974662,0.643107133135489,0.3558435162372072,0.7168656446815798,0.2668966941124762,0.6776538604096819,0.5920192914188209,0.5394833050702614,0.7318657231759401,0.1110595706617816,0.5484930132080583,0.5671637416303784,0.5417391921399163,0.6316939200866307,0.5367655113075809,0.7513330620291025,0.5373751683946456,0.5373751683946456,0.690401085120835,0.6438344383445593,0.3224007851547576,0.15905245346869715
731,0.6579260241601773,0.6993083823662521,0.6199477249066156,0.3652166387910012,0.6882799614617899,0.7123365170921965,0.6808510640000001,0.395833333,0.27463534818185914,0.38152228072402394,0.4180305743469461,0.4380962030526109,0.4801233488173569,0.40519663426956937,0.4158912921643748,0.3901245250929112,0.5407994743870221,0.18177976600077897,0.5512787242563478,0.5925345474434526,0.5470394830754569,0.4734357199810764,0.6037390521121965,0.7510869676653982,0.3914942472127034,0.3914942472127034,0.4203354138760613,0.5577610653963896,0.3786856492702432,0.1649122807017544
732,0.3357581607736948,0.4532108987789335,0.6678790803868474,0.2461082419981521,0.5241039902213991,0.6037124816041519,0.375,0.382978723,0.2457859355706295,0.3337806038345795,0.0,0.6027346888584458,0.6146451584554283,0.6568971262032559,0.4819849023304357,0.4801781527152051,0.4523220178016632,0.2583420732365446,0.5840497643880265,0.5982976215934125,0.5982561445908054,0.4524515694321507,0.4852874811880358,0.6534719096228669,0.6402968079431017,0.6402968079431017,0.5367098375481565,0.4969201134661529,0.7472404697952968,0.1833333333333334
733,0.27125756512110977,0.2545486133803824,0.4256577661141013,0.5664528807147379,0.39717888784545774,0.40278545628974,0.446808511,0.58,0.4489777008009025,0.4226791973623781,0.4199420328929071,0.8031758062381147,0.5652358634895255,0.7324673127582653,0.6618263408875933,0.5351769957759765,0.7055645861000591,0.2885348692835107,0.3481854397163968,0.6658959690229134,0.6421486382641053,0.950666734936332,0.5273724581686494,0.9062196270329228,0.737247657757832,0.737247657757832,0.9819070246360476,0.4496907880962563,0.5949349046690546,0.38130511463844796
734,0.4644133193400051,0.4763487414442834,0.5488054177402022,0.4373996777572507,0.590284232219338,0.6102073985876522,0.4375,0.387755102,0.25593394426897903,0.5095221473332477,0.3668024838596009,0.27274665419133604,0.3795059345046747,0.2659119820846473,0.5947332912839481,0.532922145524678,0.5204475142074235,0.20158437137326946,0.6349021955004074,0.6242211297418445,0.5289943936277313,0.05315549597536479,0.4707239091187603,0.5463865942908447,0.3019656346781304,0.3019656346781304,0.04022873473792032,0.7113120078817047,0.4520091872913565,0.17585034013605444
735,1.0,0.7730592270897082,0.8287378306989166,0.2905004996251632,0.814849792664927,0.680851586190535,0.854166667,0.469387755,0.41135605470863823,0.22089794056854814,0.3425243386021668,0.7094601060261356,0.7127538390080912,0.5171658888783289,0.6300935999067656,0.6035443501453351,0.7862158723878475,0.3776934826647274,0.593000070248343,0.6274724600049454,0.5848371817272189,0.5729250712207701,0.3180791451525841,0.8769743345466103,0.6669582331980743,0.6669582331980743,0.5786190516039923,0.5322850199061648,0.3779356119741168,0.5755102040816328
736,0.13235777606472476,0.3903373571551921,0.4616974894514576,0.3893166746801243,0.17425198096007588,0.30788663099706703,0.387755102,0.583333333,0.7745640951610581,0.39371769862985656,0.20896279716180968,0.4880155441758857,0.6818096062757377,0.3977168577034597,0.5252434979834266,0.5217126936327573,0.532428135343452,0.0865812542144302,0.4292164443014776,0.642791717746886,0.5282974563343581,0.3449443243145678,0.4660732781744231,0.5686028138227737,0.4526405102069211,0.4526405102069211,0.3434556499340937,0.5116846851704943,0.3604094236321783,0.06364583333333335
737,0.5013016363682843,0.4221309439937616,0.5603960119624067,0.4693405448605542,0.6491233646250849,0.6259271863262394,0.571428571,0.489795918,0.1702765713412827,0.5854169735994939,0.3805096124434709,0.7203578835869925,0.421025878534952,0.6325263585989644,0.6007977378610185,0.4502593345792186,0.5485964055601872,0.2781415059495063,0.5332878778287238,0.5993616431641499,0.5010470054942948,0.6701625983364747,0.599152614982396,0.7310631238309312,0.6040002275140428,0.6040002275140428,0.6829010579610724,0.4512978146346064,0.5633700383624811,0.17443298969072168
738,0.24940134783736456,0.22366254884040712,0.4530471441267655,0.5382128251970996,0.3877372402799162,0.39020530295950207,0.38,0.531914894,0.4432519429214031,0.68257430489025,0.3433070595838335,0.7842489866151872,0.21582277222513893,0.7852849366961592,0.5357664666700037,0.4713411626830515,0.6244498932766243,0.17309177561237588,0.507304236118957,0.6626727836095018,0.6233447846237892,0.5490357740972972,0.5329199568380487,0.7503597517850082,0.7863502779172659,0.7863502779172659,0.4969313004054394,0.4299713182526629,0.5262630732459905,0.14017543859649126
