,TEAM,AWAY,GAMEDAY_FMT,SEASON_FMT,AWAYSCORE,HOMESCORE,HOMEWIN,HOME_OFFRTG,AWAY_OFFRTG,HOME_DEFRTG,AWAY_DEFRTG
347,DEN,POR,2007-12-16,2007,116,105,0,15.750000000000002,8.868,11.760000000000002,9.996
348,MEM,UTA,2008-03-01,2007,113,92,0,9.000000000000002,17.24791666666667,15.104166666666668,14.910416666666668
349,NOH,MEM,2008-02-09,2007,99,112,1,10.623148148148148,29.09454545454545,14.350925925925925,28.178181818181816
350,MEM,ATL,2008-03-31,2007,116,99,0,,,,
351,CLE,MIA,2008-04-13,2007,76,84,1,14.751041666666667,12.33673469387755,13.546875,13.821428571428573
352,SAS,GSW,2008-04-01,2007,92,116,1,,,,
353,DEN,MIA,2007-12-02,2007,89,115,1,,,,
354,DEN,CHA,2008-02-02,2007,101,117,1,,,,
355,SAS,PHI,2008-01-14,2007,82,89,1,,,,
356,NOH,BOS,2008-03-22,2007,106,113,1,,,,
357,MEM,MIA,2008-01-06,2007,94,101,1,,,,
358,LAL,UTA,2007-11-04,2007,109,119,1,,,,
359,DAL,DEN,2007-12-06,2007,122,109,0,,,,
360,MIA,CHI,2008-01-16,2007,126,96,0,,,,
361,CHA,MEM,2008-01-19,2007,87,105,1,,,,
362,CHA,SAC,2008-02-22,2007,116,115,0,,,,
363,CHA,PHX,2007-11-06,2007,115,83,0,,,,
364,CLE,PHI,2008-03-30,2007,88,91,1,14.251063829787235,13.233333333333334,16.963829787234044,14.65
365,DAL,SAC,2007-11-03,2007,102,123,1,,,,
366,NJN,DEN,2008-03-21,2007,125,114,0,,,,
367,DAL,MIL,2008-02-06,2007,96,107,1,,,,
368,CLE,NOH,2008-03-26,2007,100,99,0,,,,
369,CHA,SAS,2008-01-21,2007,95,86,0,,,,
370,MIN,NJN,2008-01-27,2007,95,98,1,,,,
371,CLE,CHI,2008-03-02,2007,86,95,1,,,,
372,NJN,HOU,2007-12-07,2007,96,89,0,,,,
373,NJN,IND,2008-03-26,2007,117,124,1,12.759183673469385,12.67340425531915,13.310204081632651,15.259574468085107
374,NJN,MIN,2008-02-12,2007,88,92,1,,,,
375,CLE,IND,2008-03-08,2007,95,103,1,14.505319148936172,13.742857142857144,17.45744680851064,12.376530612244899
376,CLE,POR,2008-03-10,2007,80,88,1,,,,
377,MIN,NOH,2008-04-09,2007,122,90,0,24.19468085106383,22.8,30.628723404255318,18.844897959183672
378,DAL,ORL,2007-12-17,2007,108,111,1,,,,
379,CLE,ATL,2008-01-02,2007,94,98,1,,,,
380,MIN,MIL,2008-04-16,2007,101,110,1,,,,
381,PHX,ATL,2008-01-29,2007,92,125,1,,,,
382,CHA,DAL,2008-01-23,2007,102,95,0,,,,
383,CLE,WAS,2008-01-23,2007,85,121,1,,,,
384,PHX,DAL,2008-02-14,2007,97,109,1,,,,
385,NJN,DET,2007-12-26,2007,101,83,0,,,,
386,NJN,CLE,2007-12-14,2007,97,105,1,,,,
387,MIN,LAL,2007-12-04,2007,116,95,0,,,,
388,MIN,TOR,2008-02-10,2007,105,82,0,,,,
389,MIN,GSW,2008-01-15,2007,105,98,0,15.714285714285715,25.1625,14.591836734693878,16.78125
390,MIN,PHX,2008-01-23,2007,107,117,1,24.35543478260869,16.233333333333334,20.292391304347827,19.233333333333334
391,DAL,NOH,2008-04-25,2007,87,97,1,6.07578947368421,11.46315789473684,9.852631578947367,8.660526315789474
392,MIN,CHI,2008-01-30,2007,67,83,1,,,,
393,DAL,NOH,2008-04-27,2007,97,84,0,6.07578947368421,11.46315789473684,9.852631578947367,8.660526315789474
394,NJN,CHI,2007-10-31,2007,103,112,1,,,,
395,NJN,NYK,2008-01-16,2007,111,105,0,11.458333333333332,40.20612244897959,12.008333333333333,34.81836734693878
396,PHX,MIN,2008-04-04,2007,88,117,1,21.320833333333333,15.306122448979592,14.583333333333336,21.642857142857146
397,MIN,IND,2007-12-21,2007,118,131,1,,,,
398,PHX,DET,2008-02-24,2007,116,86,0,,,,
399,PHX,CHA,2008-02-04,2007,104,118,1,,,,
400,CHA,BOS,2007-11-24,2007,96,95,0,,,,
401,CHA,PHI,2008-01-26,2007,103,96,0,,,,
402,MIN,GSW,2007-12-19,2007,111,98,0,,,,
403,PHX,MIA,2007-12-10,2007,117,113,0,,,,
404,MIN,DET,2008-04-01,2007,94,90,0,,,,
405,MIN,MEM,2008-04-06,2007,113,101,0,18.593617021276593,13.836170212765955,16.334042553191487,15.995744680851065
406,MIN,DEN,2008-01-04,2007,118,107,0,17.219387755102037,12.494565217391305,13.454081632653065,13.510869565217392
407,DAL,HOU,2007-11-05,2007,98,107,1,,,,
408,MIN,CHA,2008-03-04,2007,109,89,0,,,,
409,DAL,PHX,2007-12-19,2007,105,108,1,,,,
410,CLE,PHX,2008-01-25,2007,110,108,0,,,,
411,MIN,UTA,2008-03-30,2007,103,110,1,9.87608695652174,15.09375,11.956521739130435,14.546875
412,PHX,ORL,2007-11-30,2007,106,110,1,,,,
413,MIN,SAS,2007-11-30,2007,106,91,0,,,,
414,NJN,WAS,2007-12-28,2007,106,109,1,15.319148936170214,0.0,11.170212765957446,0.0
415,MIN,CLE,2007-11-21,2007,97,86,0,,,,
416,POR,DAL,2008-04-12,2007,105,108,1,11.458333333333332,6.770833333333334,9.9,6.364583333333334
417,POR,CLE,2008-01-30,2007,84,83,0,,,,
418,MIN,SEA,2007-12-14,2007,99,88,0,,,,
419,POR,LAL,2008-04-08,2007,103,112,1,6.909375000000002,23.020408163265305,11.98125,18.26530612244898
420,MIN,PHX,2007-12-08,2007,93,100,1,,,,
421,NJN,MIL,2008-01-29,2007,80,87,1,,,,
422,POR,HOU,2008-01-25,2007,89,79,0,,,,
423,DAL,NYK,2008-03-10,2007,79,108,1,,,,
424,PHX,GSW,2008-04-14,2007,116,122,1,17.061702127659572,14.35,13.656382978723405,15.5125
425,MIN,NOH,2007-11-17,2007,100,82,0,,,,
426,MIN,WAS,2007-11-16,2007,105,89,0,,,,
427,CLE,TOR,2008-03-21,2007,83,90,1,6.074468085106383,28.84897959183673,11.170212765957446,25.56734693877551
428,POR,CHI,2008-02-06,2007,97,100,1,,,,
429,POR,MIA,2007-12-06,2007,106,112,1,,,,
430,PHX,IND,2008-01-09,2007,122,129,1,,,,
431,NJN,LAC,2007-12-11,2007,91,82,0,,,,
432,CHA,PHI,2008-04-16,2007,109,115,1,19.584693877551018,17.75,20.053061224489795,20.83333333333333
433,CLE,CHA,2008-03-16,2007,91,98,1,12.711864406779661,15.082758620689654,17.796610169491522,15.067241379310346
434,NJN,UTA,2008-03-15,2007,115,117,1,,,,
435,MIN,POR,2008-01-02,2007,90,79,0,,,,
436,DAL,GSW,2008-04-02,2007,86,111,1,19.361702127659573,9.375,7.74468085106383,11.71875
437,PHX,HOU,2008-03-22,2007,113,122,1,13.025,9.3765625,11.4625,10.1203125
438,MIN,SAC,2007-11-14,2007,103,108,1,,,,
439,CLE,DET,2008-03-19,2007,73,89,1,,,,
440,DAL,SEA,2008-04-08,2007,83,99,1,10.3125,11.0,6.4125000000000005,15.3875
441,POR,NYK,2008-02-01,2007,88,94,1,,,,
442,POR,SEA,2007-12-25,2007,79,89,1,,,,
443,MIN,POR,2008-03-11,2007,103,96,0,16.25,11.114583333333336,14.836956521739127,11.71875
444,MIN,NYK,2008-03-22,2007,93,114,1,,,,
445,DAL,UTA,2008-04-10,2007,94,97,1,30.88125,16.09787234042553,25.9125,21.651063829787237
446,PHX,SAS,2008-04-27,2007,86,105,1,10.526262626262623,0.0,4.5762626262626265,0.0
447,POR,DEN,2008-02-04,2007,105,103,0,13.27659574468085,20.21914893617021,14.808510638297873,21.26808510638298
448,DAL,POR,2007-11-30,2007,80,91,1,,,,
449,CHA,ORL,2008-01-16,2007,93,99,1,4.9,17.708333333333336,10.416666666666666,19.23125
450,NJN,TOR,2008-04-05,2007,90,99,1,13.862244897959185,16.912000000000006,12.111224489795921,8.75
451,PHX,SAC,2007-11-21,2007,111,127,1,,,,
452,CHA,MIL,2007-11-02,2007,99,102,1,,,,
453,PHX,UTA,2008-03-07,2007,126,118,0,21.945,21.63673469387755,23.73,20.74489795918367
454,PHX,SEA,2008-01-03,2007,96,104,1,,,,
455,NJN,BOS,2008-01-11,2007,86,77,0,13.0,10.0,15.803125,11.71875
456,PHX,NYK,2007-11-13,2007,102,113,1,,,,
457,PHX,LAC,2007-12-28,2007,88,94,1,18.70108695652174,18.19148936170213,13.33695652173913,22.88297872340425
458,PHX,CLE,2007-11-04,2007,92,103,1,,,,
459,PHX,SAS,2008-03-09,2007,87,94,1,14.489999999999998,0.0,13.005,0.0
460,PHX,LAL,2007-11-02,2007,119,98,0,,,,
461,CLE,BOS,2007-11-27,2007,104,109,1,,,,
462,PHX,DAL,2008-04-06,2007,105,98,0,16.25,23.055102040816326,11.9,29.744897959183675
463,NJN,MEM,2007-11-27,2007,110,103,0,,,,
464,PHX,POR,2008-04-16,2007,91,100,1,,,,
465,CLE,CHA,2008-01-11,2007,106,113,1,,,,
466,CLE,BOS,2008-05-10,2007,84,108,1,22.13333333333333,13.68556701030928,14.116666666666667,17.89175257731959
467,NJN,ATL,2007-11-06,2007,82,87,1,,,,
468,NJN,ATL,2008-03-19,2007,117,125,1,7.840425531914893,11.763265306122449,11.702127659574465,7.1387755102040815
469,NJN,WAS,2007-11-08,2007,85,87,1,,,,
470,CHA,TOR,2008-03-31,2007,104,100,0,29.589795918367354,17.19183673469388,18.367346938775512,13.742857142857144
471,CHA,MIA,2008-03-22,2007,82,94,1,12.757142857142856,8.387755102040815,7.942857142857143,14.31122448979592
472,PHX,NOH,2008-01-05,2007,118,113,0,,,,
473,NJN,GSW,2007-12-22,2007,95,100,1,,,,
474,NJN,SAC,2007-12-18,2007,106,101,0,,,,
475,NJN,MIL,2008-02-28,2007,106,120,1,15.494791666666668,15.706122448979592,15.494791666666668,17.583673469387755
476,NJN,SEA,2008-01-09,2007,88,99,1,,,,
477,CHA,BOS,2008-04-05,2007,101,78,0,17.651063829787237,23.176041666666666,21.429787234042553,20.959375
478,PHX,CHI,2007-11-15,2007,102,112,1,,,,
479,NJN,ORL,2008-02-26,2007,102,92,0,5.0,21.928260869565214,11.5375,20.565217391304348
480,CHA,LAL,2008-02-11,2007,106,97,0,,,,
481,CLE,ORL,2007-11-14,2007,117,116,0,,,,
482,PHX,PHI,2008-03-01,2007,119,114,0,,,,
483,CHA,MIN,2008-04-08,2007,119,121,1,,,,
484,CLE,MIL,2007-11-20,2007,111,107,0,,,,
485,CLE,TOR,2007-11-24,2007,108,111,1,,,,
486,CHA,NJN,2008-02-08,2007,104,90,0,21.28695652173913,13.836170212765955,22.28478260869565,13.836170212765955
487,NJN,TOR,2007-11-02,2007,106,69,0,,,,
488,CHA,TOR,2008-03-02,2007,98,110,1,,,,
489,CHA,GSW,2008-03-05,2007,109,118,1,,,,
490,CHA,ATL,2008-03-07,2007,93,108,1,19.81132075471698,9.402884615384616,14.150943396226413,11.1375
491,PHX,TOR,2007-12-22,2007,103,122,1,,,,
492,NJN,CHI,2008-02-20,2007,102,110,1,12.963461538461535,11.203703703703704,17.782692307692304,12.863888888888885
493,MIN,BOS,2008-02-08,2007,88,86,0,,,,
494,CLE,SEA,2008-01-08,2007,79,95,1,,,,
495,NJN,SAS,2008-03-02,2007,93,83,0,,,,
496,CHA,CHI,2008-01-02,2007,109,97,0,18.307291666666664,24.278125,14.210416666666665,14.272916666666667
497,CHA,MIA,2007-11-13,2007,76,91,1,,,,
498,NJN,DAL,2008-02-10,2007,82,101,1,,,,
499,DAL,NOH,2008-04-16,2007,98,111,1,14.583333333333336,20.171739130434784,15.210416666666667,18.371739130434786
500,CHA,HOU,2007-11-11,2007,85,82,0,,,,
501,NJN,ORL,2007-11-16,2007,95,70,0,,,,
502,PHX,NOH,2008-02-06,2007,132,130,0,16.12857142857143,45.05510204081633,21.428571428571427,39.80204081632653
503,CHA,IND,2007-11-09,2007,87,96,1,,,,
504,CHA,SEA,2007-11-17,2007,84,100,1,,,,
505,MIN,UTA,2008-02-26,2007,100,111,1,,,,
506,PHX,LAL,2008-02-20,2007,130,124,0,7.1020408163265305,14.07,7.418367346938775,11.25
507,MIN,DAL,2008-02-24,2007,99,83,0,6.521739130434782,12.058163265306124,4.565217391304348,7.025510204081633
508,CHA,DEN,2008-01-14,2007,116,119,1,,,,
509,PHX,WAS,2008-02-10,2007,107,108,1,,,,
510,DAL,PHI,2007-11-13,2007,84,99,1,,,,
511,MIN,LAL,2008-02-13,2007,117,92,0,9.47872340425532,21.093877551020405,11.140425531914897,14.947959183673468
512,PHX,SEA,2008-02-08,2007,99,103,1,13.404255319148936,14.89468085106383,16.48723404255319,15.364893617021275
513,MIN,HOU,2008-02-04,2007,92,86,0,,,,
514,PHX,BOS,2008-02-22,2007,77,85,1,,,,
515,MIN,PHI,2008-02-19,2007,88,104,1,,,,
516,MIN,SAS,2008-02-21,2007,100,99,0,3.975,0.0,9.375,0.0
517,NJN,MIA,2007-11-17,2007,91,87,0,,,,
518,CLE,BOS,2008-05-16,2007,69,74,1,22.13333333333333,13.68556701030928,14.116666666666667,17.89175257731959
519,NJN,BOS,2007-11-10,2007,112,101,0,,,,
520,NJN,CLE,2008-03-12,2007,99,104,1,16.825,21.774468085106378,10.5,16.129787234042553
521,CLE,UTA,2007-11-16,2007,94,99,1,,,,
522,NJN,PHI,2008-04-01,2007,108,99,0,14.263888888888886,8.333333333333332,8.377777777777776,10.644444444444442
523,NJN,PHI,2007-12-01,2007,92,94,1,,,,
524,CHA,ATL,2008-02-13,2007,98,100,1,,,,
525,NJN,IND,2008-02-23,2007,91,102,1,,,,
526,PHX,UTA,2007-12-12,2007,98,103,1,,,,
527,CHA,WAS,2007-11-21,2007,114,111,0,,,,
528,CLE,SAC,2008-01-04,2007,93,97,1,,,,
529,CHA,DET,2008-01-12,2007,103,100,0,,,,
530,CHA,POR,2007-11-19,2007,92,101,1,,,,
531,CHA,NJN,2008-01-08,2007,99,115,1,,,,
532,MIN,LAC,2008-02-01,2007,83,104,1,,,,
533,CHA,MIL,2008-01-06,2007,93,89,0,15.860869565217392,7.774468085106382,16.85217391304348,13.825531914893615
534,CLE,NYK,2007-11-02,2007,106,110,1,,,,
535,DAL,LAC,2007-12-21,2007,89,102,1,,,,
536,DAL,SAS,2007-11-15,2007,92,105,1,,,,
537,CLE,BOS,2008-05-12,2007,77,88,1,22.13333333333333,13.68556701030928,14.116666666666667,17.89175257731959
538,SAC,DET,2007-11-18,2007,95,105,1,,,,
539,POR,SAS,2008-04-06,2007,72,65,0,,,,
540,POR,ATL,2008-01-27,2007,93,94,1,,,,
541,MIL,MIA,2008-01-09,2007,92,98,1,,,,
542,DAL,UTA,2007-12-08,2007,117,125,1,,,,
543,SAC,SAS,2008-04-14,2007,101,98,0,26.33936170212766,0.0,23.47978723404255,0.0
544,MIL,WAS,2008-01-04,2007,101,77,0,,,,
545,SAC,CHA,2008-01-30,2007,91,105,1,,,,
546,SAC,NOH,2008-04-12,2007,91,94,1,17.58,39.34375,18.75,36.53125
547,MIL,MEM,2007-11-14,2007,99,102,1,,,,
548,SAC,POR,2008-04-11,2007,86,103,1,16.016326530612247,8.85,14.60204081632653,11.0
549,DAL,NOH,2007-12-14,2007,80,89,1,,,,
550,MIL,MIN,2007-12-15,2007,92,95,1,,,,
551,MIL,LAC,2008-02-11,2007,96,89,0,,,,
552,SAC,HOU,2008-04-01,2007,98,99,1,25.993617021276588,10.0,23.02234042553191,9.725
553,SAC,HOU,2007-12-01,2007,99,107,1,,,,
554,MIL,NOH,2008-02-13,2007,111,107,0,,,,
555,SAC,GSW,2007-11-28,2007,103,96,0,,,,
556,PHX,DEN,2008-01-07,2007,115,137,1,,,,
557,PHX,MEM,2008-03-11,2007,111,132,1,,,,
558,DAL,POR,2008-02-13,2007,76,96,1,26.08695652173913,12.694897959183676,22.369565217391305,13.265306122448981
559,SAC,LAC,2008-04-03,2007,98,110,1,17.941304347826087,20.887500000000006,19.565217391304348,17.137500000000006
560,NOH,PHI,2007-11-14,2007,76,95,1,,,,
561,MIL,CLE,2008-02-26,2007,102,105,1,,,,
562,SAC,LAL,2008-04-06,2007,114,92,0,22.67608695652174,30.703125000000004,22.118478260869566,26.51041666666667
563,MIL,SEA,2008-03-05,2007,106,118,1,,,,
564,MIL,PHI,2007-11-27,2007,114,99,0,,,,
565,POR,MIN,2008-03-15,2007,96,107,1,12.90625,15.032978723404256,15.750000000000002,12.62659574468085
566,PHX,GSW,2008-03-13,2007,115,123,1,,,,
567,MIL,DAL,2007-11-24,2007,95,97,1,,,,
568,MIL,HOU,2008-02-02,2007,91,83,0,,,,
569,POR,PHX,2008-03-04,2007,97,92,0,,,,
570,DAL,CLE,2007-12-27,2007,88,81,0,,,,
571,MIL,SAS,2008-03-01,2007,96,94,0,,,,
572,MIL,GSW,2008-01-19,2007,119,99,0,,,,
573,MIL,TOR,2007-11-06,2007,85,112,1,,,,
574,MIL,CHI,2007-11-03,2007,72,78,1,,,,
575,NOH,DAL,2007-12-01,2007,108,112,1,,,,
576,POR,MEM,2008-04-15,2007,91,113,1,20.3625,16.15,17.137500000000006,18.75
577,MIL,DEN,2008-02-23,2007,109,115,1,,,,
578,POR,UTA,2007-12-14,2007,91,99,1,,,,
579,CHA,NOH,2007-12-28,2007,99,85,0,,,,
580,SAC,PHX,2007-12-30,2007,117,102,0,14.631632653061226,21.770833333333336,16.807142857142857,20.375
581,SAC,SAS,2007-11-26,2007,99,112,1,,,,
582,MIL,DET,2008-02-20,2007,98,103,1,16.228571428571428,14.885714285714286,16.771428571428572,11.428571428571427
583,MIL,PHX,2008-01-22,2007,114,105,0,,,,
584,PHX,MIN,2008-01-18,2007,95,115,1,,,,
585,MIL,PHI,2008-03-09,2007,119,97,0,16.881632653061224,21.92,21.959183673469386,16.0
586,SAC,LAC,2007-12-07,2007,97,87,0,,,,
587,MIA,NYK,2008-01-19,2007,88,84,0,,,,
588,CLE,MIL,2007-12-17,2007,99,104,1,27.04591836734694,21.889361702127662,23.148979591836728,24.91914893617021
589,MIA,POR,2008-01-18,2007,98,91,0,,,,
590,MIA,SAS,2008-01-24,2007,90,89,0,,,,
591,CLE,BOS,2008-02-05,2007,113,114,1,42.138461538461534,25.047169811320753,26.87596153846154,32.74528301886792
592,MIA,GSW,2008-03-07,2007,134,99,0,,,,
593,MIA,TOR,2008-03-05,2007,108,83,0,6.8031250000000005,37.2,4.688541666666667,22.025
594,MIA,ORL,2007-12-28,2007,121,114,0,,,,
595,SAC,NYK,2007-11-16,2007,118,123,1,,,,
596,DAL,SAC,2008-02-29,2007,106,115,1,14.12608695652174,16.21875,7.06304347826087,25.109375
597,CLE,NJN,2007-12-04,2007,100,79,0,,,,
598,MIA,MIL,2008-01-02,2007,103,98,0,,,,
599,CLE,DEN,2008-02-10,2007,113,83,0,,,,
600,PHI,MIA,2007-12-26,2007,85,96,1,,,,
601,MIA,LAC,2008-03-10,2007,99,98,0,,,,
602,SAC,PHX,2007-11-20,2007,100,98,0,,,,
603,MIA,MIL,2008-03-24,2007,73,78,1,23.41276595744681,19.856250000000006,24.998936170212765,19.293750000000006
604,MIA,CLE,2008-01-21,2007,97,90,0,,,,
605,MIA,WAS,2008-03-21,2007,103,86,0,6.416326530612245,29.975510204081637,9.330612244897956,18.881632653061224
606,DAL,MEM,2008-02-08,2007,81,92,1,14.047826086956524,9.095744680851064,12.547826086956524,9.574468085106382
607,MIA,ORL,2008-03-14,2007,103,94,0,14.498076923076924,19.914150943396226,18.56346153846154,20.34433962264151
608,PHX,SAS,2008-01-31,2007,84,81,0,,,,
609,NOH,MIN,2007-12-22,2007,76,110,1,16.439361702127663,11.364583333333336,15.33617021276596,12.677083333333336
610,CHA,UTA,2007-12-19,2007,92,98,1,,,,
611,DAL,CHI,2008-02-25,2007,94,102,1,,,,
612,MIL,POR,2008-03-07,2007,103,101,0,,,,
613,MIL,NJN,2007-12-29,2007,97,95,0,,,,
614,CHA,ORL,2007-12-14,2007,103,87,0,,,,
615,MIL,WAS,2008-01-27,2007,102,105,1,5.3061224489795915,26.3125,14.857142857142858,10.958333333333336
616,CHA,LAC,2007-12-12,2007,103,108,1,,,,
617,MIL,IND,2008-01-24,2007,92,104,1,,,,
618,MIL,MIA,2008-03-18,2007,112,106,0,15.951063829787232,7.9063829787234035,9.040425531914892,13.370212765957445
619,MIL,BOS,2008-03-15,2007,99,77,0,,,,
620,MIA,NYK,2008-03-12,2007,91,88,0,15.162244897959186,11.1375,12.774489795918367,5.2125
621,CHA,IND,2007-12-31,2007,103,107,1,15.446808510638302,15.756521739130434,15.957446808510639,13.565217391304348
622,NOH,SAS,2007-11-09,2007,97,85,0,,,,
623,SAC,BOS,2007-12-26,2007,89,69,0,,,,
624,MIA,BOS,2008-01-29,2007,117,87,0,14.268085106382976,20.77872340425532,17.872340425531913,18.535106382978718
625,MIA,DAL,2008-03-16,2007,98,73,0,,,,
626,SAC,DEN,2007-12-23,2007,106,105,0,,,,
627,MIL,UTA,2008-03-12,2007,114,110,0,,,,
628,DAL,NJN,2008-03-08,2007,91,111,1,,,,
629,PHX,LAC,2007-11-23,2007,94,113,1,,,,
630,MIL,DET,2007-12-01,2007,117,91,0,,,,
631,DAL,BOS,2008-03-20,2007,94,90,0,,,,
632,DAL,MIN,2007-11-28,2007,103,109,1,,,,
633,MIN,MIA,2008-01-08,2007,91,101,1,,,,
634,DAL,LAL,2008-03-18,2007,102,100,0,17.49583333333333,11.729591836734693,14.665625,8.014285714285714
635,DAL,ATL,2007-12-29,2007,84,97,1,,,,
636,NJN,CHA,2008-01-04,2007,96,102,1,,,,
637,MIN,LAC,2008-03-17,2007,90,99,1,12.425510204081636,10.714285714285717,6.1255102040816345,6.632653061224491
638,POR,LAL,2008-02-29,2007,111,119,1,,,,
639,NJN,LAL,2008-02-05,2007,105,90,0,,,,
640,PHX,HOU,2007-11-28,2007,100,94,0,,,,
641,CHA,WAS,2007-12-26,2007,108,104,0,0.0,25.87924528301887,0.0,22.641509433962263
642,MIL,NYK,2008-04-01,2007,115,119,1,9.574468085106382,21.47872340425532,9.012765957446806,11.968085106382981
643,MIL,CHA,2007-12-22,2007,99,103,1,,,,
644,MIL,CHI,2008-04-14,2007,151,135,0,9.183673469387754,5.8500000000000005,2.8816326530612235,6.548936170212767
645,NJN,POR,2008-01-14,2007,99,73,0,,,,
646,DAL,SEA,2008-01-19,2007,96,111,1,,,,
647,MIL,ORL,2008-03-28,2007,103,86,0,18.059574468085106,14.210784313725489,15.472340425531915,11.279411764705882
648,MIL,NJN,2008-04-12,2007,111,98,0,17.51,21.81276595744681,15.997,20.127659574468087
649,DAL,DET,2008-01-09,2007,86,102,1,,,,
650,NJN,CHA,2008-04-15,2007,108,112,1,19.07608695652174,30.77021276595745,19.565217391304348,32.229787234042554
651,POR,GSW,2008-01-09,2007,91,109,1,10.0,16.35833333333333,8.891666666666666,14.719791666666666
652,POR,PHI,2007-12-30,2007,72,97,1,,,,
653,POR,HOU,2008-04-03,2007,95,86,0,4.0085106382978735,5.058333333333334,10.11063829787234,2.5625
654,MIN,ATL,2007-11-24,2007,94,87,0,,,,
655,MIN,SEA,2008-03-02,2007,111,108,0,8.112499999999999,15.317708333333336,10.083333333333332,14.751041666666667
656,DAL,HOU,2008-03-06,2007,113,98,0,9.243478260869566,17.02127659574468,8.695652173913043,16.459574468085105
657,NJN,NOH,2007-11-12,2007,84,82,0,,,,
658,CHA,NYK,2007-12-21,2007,95,105,1,,,,
659,POR,BOS,2008-02-24,2007,112,102,0,,,,
660,MIN,ORL,2007-11-06,2007,111,103,0,,,,
661,MIN,DAL,2008-01-06,2007,101,78,0,,,,
662,DAL,CHA,2008-03-12,2007,93,118,1,,,,
663,POR,MIN,2007-12-28,2007,98,109,1,,,,
664,POR,UTA,2008-01-05,2007,89,103,1,18.127659574468087,13.0,18.161702127659574,13.541666666666664
665,POR,SAC,2008-02-19,2007,105,94,0,11.234042553191488,18.239583333333336,14.297872340425535,19.797916666666666
666,DAL,IND,2008-03-14,2007,97,116,1,,,,
667,MIN,DEN,2007-11-02,2007,99,91,0,,,,
668,POR,SEA,2008-02-21,2007,88,92,1,10.1875,6.72,7.875,9.6
669,DAL,LAC,2008-03-25,2007,90,103,1,15.09375,13.541666666666664,17.1875,11.916666666666664
670,MIN,MEM,2008-03-19,2007,94,98,1,,,,
671,DAL,SAS,2008-03-23,2007,88,81,0,18.040816326530614,0.0,11.673469387755105,0.0
672,DAL,GSW,2008-01-02,2007,99,121,1,,,,
673,POR,DEN,2007-12-21,2007,96,99,1,,,,
674,MIL,CLE,2008-03-22,2007,98,108,1,39.66666666666666,13.68191489361702,32.266666666666666,10.847872340425534
675,POR,CHA,2008-03-29,2007,93,85,0,,,,
676,POR,NOH,2007-12-17,2007,76,88,1,21.321428571428573,25.53404255319149,14.25,28.41276595744681
677,PHX,MIL,2008-01-12,2007,114,122,1,,,,
678,POR,NOH,2007-11-07,2007,90,93,1,,,,
679,NOH,CLE,2007-12-29,2007,76,86,1,,,,
680,DAL,MEM,2007-11-17,2007,105,108,1,,,,
681,NOH,IND,2007-11-21,2007,105,93,0,,,,
682,PHX,NJN,2008-01-20,2007,92,116,1,,,,
683,POR,NJN,2007-11-21,2007,106,101,0,,,,
684,POR,WAS,2008-03-25,2007,82,102,1,,,,
685,POR,GSW,2007-12-12,2007,95,105,1,,,,
686,DAL,WAS,2007-11-26,2007,110,98,0,,,,
687,PHX,DEN,2008-03-31,2007,117,132,1,21.57391304347826,19.727083333333336,13.043478260869565,29.023958333333336
688,PHX,SAC,2008-03-15,2007,99,127,1,19.5,20.1,13.5375,23.53333333333333
689,POR,SAC,2007-11-23,2007,84,87,1,,,,
690,MIL,ATL,2008-01-16,2007,80,87,1,15.951063829787236,10.940625,18.60957446808511,13.2375
691,MIL,ATL,2007-11-17,2007,96,105,1,,,,
692,MIL,NYK,2008-02-09,2007,99,98,0,,,,
693,MIL,LAL,2007-11-21,2007,103,110,1,,,,
694,NOH,PHX,2007-12-15,2007,98,101,1,,,,
695,NOH,SAC,2007-10-31,2007,90,104,1,,,,
696,CHA,CHI,2007-12-05,2007,91,82,0,,,,
697,POR,LAC,2008-03-21,2007,102,107,1,,,,
698,DAL,MIA,2008-01-04,2007,89,94,1,,,,
699,MIL,BOS,2008-04-08,2007,107,104,0,9.144,19.561224489795922,9.816,14.80408163265306
700,POR,DET,2007-11-13,2007,94,102,1,,,,
701,MIL,IND,2008-04-04,2007,105,101,0,15.166666666666664,32.426086956521736,20.041666666666664,31.35
702,DAL,DEN,2008-01-27,2007,85,90,1,9.660869565217393,13.829787234042554,7.321739130434782,14.272340425531914
703,DAL,LAL,2008-01-25,2007,105,112,1,,,,
704,PHX,SAS,2008-04-25,2007,115,99,0,10.526262626262623,0.0,4.5762626262626265,0.0
705,POR,ORL,2007-11-26,2007,85,74,0,,,,
706,NJN,PHX,2008-03-29,2007,110,104,0,,,,
707,CHA,CLE,2007-12-08,2007,93,96,1,,,,
708,POR,MIL,2007-12-09,2007,113,117,1,,,,
709,DAL,TOR,2007-11-20,2007,99,105,1,,,,
710,NOH,DET,2007-12-05,2007,91,76,0,,,,
711,POR,DAL,2007-11-10,2007,82,91,1,,,,
712,POR,TOR,2007-12-19,2007,96,101,1,,,,
713,POR,MEM,2007-11-09,2007,98,110,1,,,,
714,MIL,ORL,2007-12-12,2007,86,100,1,,,,
715,POR,PHX,2008-03-18,2007,111,98,0,7.9063829787234035,14.991304347826087,11.548936170212764,13.669565217391305
716,POR,IND,2007-11-28,2007,95,89,0,,,,
717,MIL,SAC,2007-12-19,2007,102,89,0,,,,
718,PHI,NJN,2007-11-03,2007,93,88,0,,,,
