,DRPM_adv_h,Net_ORPM_adv_a,weighted_ORPM_a,weighted_DRPM_h,weighted_ORPM_h,Winpercent_h,ORPM_adv_h,weighted_DRPM_a,Net_ORPM_adv_h,Winpercent_a,DRtg_a,+/-_a,FTA_h,OREB%_h,PIE_h,+/-_h,DRtg_h,DEFRTG_h,Def_Adv_h,Previous_Win_h,DEFRTG_a,3P%_h,TRB%_a,FT_h,TOV%_h,EFG%_h,eFG%_h,BLK_h,DRB%_a,BLK%_a
0,0.5639934603591239,0.6067499960526618,0.9659448269344733,0.8338791725966931,0.5051496827664107,0.5,0.2438796812986025,0.7075272227475244,0.41429519048917857,0.5,0.556850854512098,0.7012504378439639,0.5205729245237157,0.11564476350938882,0.3955173855095781,0.5178114673960501,0.5940911980842885,0.12567769379161686,0.4876600950196968,0.16666666666666666,0.14380175171135615,0.5827946940376459,0.44027165594310796,0.5137303340239344,0.5109442124653165,0.1805044946597458,0.6125653708113324,0.5038813915179882,0.4967550428794748,0.542600861824955
1,0.7366200201703926,0.3208565106888258,0.4388457295765061,0.8245841883883043,0.7404612048055591,0.5,0.6676446738179248,0.3573895601544512,0.7141637987560573,0.5,0.5383558260454382,0.5919681593111699,0.4882781359723245,0.013029669643584249,0.3587491123326583,0.6148328078990453,0.5595189712187147,0.12809850201229364,0.5527292093007582,0.16666666666666666,0.050653234406552776,0.5106731247970827,0.4756141912175252,0.5412727262065585,0.4405066266469828,0.13078224651828713,0.613998558330277,0.5464967176932176,0.5668873817774662,0.5780689664004651
2,0.869687584864878,0.5559074326604323,1.0,0.9770556382477568,0.66325704760739,0.5,0.3128306832682495,0.2471256278908861,0.7252323167026073,0.5,0.4981941334715666,0.6972896374495745,0.3594003109768629,0.10123765818384094,0.3580406423400581,0.5532119857657272,0.5525395893189298,0.10286559549091104,0.4763359600466214,0.3333333333333333,0.1376218137449935,0.4563787909493044,0.3828668162909688,0.33827564028871804,0.3020645715408922,0.13207734739649635,0.5791999505189898,0.4416331095146116,0.4074225275338198,0.4452125113919345
3,0.1968876228658754,0.6438220681873141,0.5051496827664107,0.2353986456899665,0.4522452789937584,0.5,0.4705945409224687,0.8338791725966931,0.3237203835475529,1.0,0.6464114571530369,0.51591138648532,0.4845782324052582,0.06813397129186605,0.3467117534769567,0.4651882154433771,0.5880891010690538,0.12700713648528095,0.4789555188888427,0.3333333333333333,0.15791591537444405,0.4062264206463254,0.4263332535597104,0.4748899352824653,0.4041517227128653,0.12235717498875395,0.35261317986998075,0.2591728447356813,0.4983231902268525,0.5334531617871618
4,0.4235111878536951,0.17103392336655274,0.16928424708576584,0.8272666668810834,0.5489107497773811,0.5,0.7110049597688716,0.9782900761809756,0.3067736720445787,0.5,0.6091168737011664,0.5830382973706154,0.5167019094755404,0.2791132339961581,0.5568569847577847,0.8267333282189051,0.4149463749388578,0.18573748011628535,0.3708483428188818,0.16666666666666666,0.37542711864406775,0.5468424100623638,0.4742328381931475,0.5662513220211174,0.4177261209155832,0.21468757779437392,0.7243116023813413,0.5530973427179017,0.5599632962548591,0.4292822696331889
5,0.4573119535678992,0.6705304636351668,0.8053918167539298,0.520728402113568,0.7291862678567879,0.5,0.4576432396969177,0.6050138567784487,0.5875683467473517,0.5,0.6348589245846568,0.5396043693416189,0.24151773188780154,0.10005941770647657,0.3288428324697755,0.5726752466787198,0.5606314397307377,0.11755492780916507,0.4813697528310652,0.5,0.14491783532650776,0.3962033076993865,0.4064272679116132,0.1895838578426777,0.4760958700922058,0.11031339031339032,0.4729031288258002,0.4928291892907485,0.4390276015651233,0.4878156145727817
6,0.3692150342690419,0.6735233778778167,0.4388457295765061,0.09916105776800076,0.39226982515271824,0.5,0.4741120633847748,0.3573895601544512,0.522323117455446,0.0,0.5748881419484744,0.5404427893684071,0.3143532847600924,0.08775538187302896,0.3397688322040654,0.5978587772411749,0.5212790759373604,0.1096769520498334,0.4785709100587994,0.16666666666666666,0.14115061962519587,0.5623562070907173,0.4701495168609806,0.3768876891310117,0.6313415308138833,0.1102432610124918,0.5144403189831157,0.3866762927305338,0.535374724474354,0.5906913766118599
7,0.13735831622310574,0.7184690555641482,0.66325704760739,0.2610374141252148,0.3628362916477015,0.5,0.3330193780582745,0.9770556382477568,0.2048535954511353,1.0,0.5995585533675922,0.5973551272101045,0.4560979357953781,0.1283339503234791,0.35408464374093873,0.4351926438520943,0.5838455032453022,0.17307318558834514,0.5087140133700405,0.5,0.16027460380962913,0.3920746244958504,0.4868225729561623,0.4189621666170917,0.424772823495998,0.1915007234378962,0.4107901571574546,0.5293169150294343,0.6078340286411084,0.5010947295055832
8,0.5197977908651652,0.5026899028291759,0.5419710401860692,0.5674325423784039,0.4637218658276599,0.5,0.4565073466410324,0.5283427750102758,0.4785810977051158,0.5,0.43061873108568416,0.6535022940226015,0.4348506425402121,0.24183006535947715,0.4517367108040684,0.3599784396295118,0.6702651380864227,0.3823280672386133,0.5874915483434753,0.16666666666666666,0.253826114249843,0.3211201366255559,0.3480137179119316,0.42497875441228206,0.6568085943066351,0.3774612219056664,0.2184981793549957,0.2812845240400612,0.3962403574245932,0.5192437370396724
9,0.41990227600880536,0.5832755930679661,0.3367981636785738,0.16914580645321026,0.3723763137791127,0.5,0.5197751370818108,0.327294835244166,0.5259931728128711,0.5,0.6787263666517571,0.5362857548794236,0.26991252942981003,0.08150394178289876,0.3371614764168581,0.19363851825074047,0.7046468131608061,0.06727706913623391,0.5015233278020854,0.6666666666666666,0.06503970334129341,0.3607002315794066,0.4158931627671609,0.24125457497289454,0.4523354892666165,0.08120539254559875,0.3271033221418529,0.4544306322426455,0.4655738372888928,0.3838762744785635
10,0.6317282642370388,0.5869973120048577,0.5140672994040859,0.3623915771618593,0.5874176539170154,0.5,0.5407697789624712,0.10230057812552906,0.7538547714923178,0.5,0.6322538229300374,0.5622614855814357,0.4700436523090044,0.14365152539594733,0.4347281281638974,0.39882783882407147,0.6760390798881503,0.18781522609693269,0.5621712768481527,0.3333333333333333,0.09650205761316873,0.22996328288634746,0.4212247534571487,0.4480360397029414,0.4718608427259036,0.2438274879654191,0.31925139803221914,0.3561467819538883,0.4481830913021626,0.3752300719695184
