,DRPM_adv_h,Net_ORPM_adv_a,weighted_ORPM_a,weighted_DRPM_h,weighted_ORPM_h,Winpercent_h,ORPM_adv_h,weighted_DRPM_a,Net_ORPM_adv_h,Winpercent_a,DRtg_a,+/-_a,FTA_h,OREB%_h,PIE_h,+/-_h,DRtg_h,DEFRTG_h,Def_Adv_h,Previous_Win_h
15,0.5461983330759238,0.31118617002013194,0.11508251754155675,0.4803642858880605,0.5455355227999101,0.5,0.7152265026291766,0.3879676197362129,0.5777692975854339,0.5,0.5281267414903361,0.6074488367712394,0.7761010156657506,0.13261410531847476,0.20918125492677025,0.8155669745648396,0.3366338373523265,0.18238242975506302,0.5703034358014623,0.5
16,0.2513201177104515,0.6125502383286844,0.7209182980020721,0.5026402354209026,0.4429433884021954,0.5,0.3610125452000617,0.9999999999999998,0.2282304234737509,0.5,0.3591353812443151,0.7254768856387313,0.498195339017367,0.1864352797694417,0.22089122026261615,0.5002047753138202,0.519631269117559,0.17504538064025593,0.5276481983620959,0.5
17,0.6161015302694925,0.5084115565684452,0.7045960972473877,0.7001239681171751,0.4271786667430117,0.0,0.361291284747812,0.4679209075781899,0.4780282380640747,1.0,0.4458534515860105,0.5716812355507216,0.15334946054516185,0.13164963909797678,0.23450073678808636,0.4223522826339099,0.5080007976006362,0.11452162586578316,0.5924250913902853,0.3333333333333333
18,0.2531640131853517,0.6322411051687514,0.5228973311146252,0.2515312796757869,1.0,0.0,0.7385513344426874,0.7452032533050835,0.6387691877089905,1.0,0.3532467796092225,0.6281800294336791,0.5341162020203547,0.1646596390923709,0.1501994561957874,0.6404692367439845,0.4617421947409587,0.20176818463538507,0.6353860349872724,0.5
19,0.5735664430687101,0.4616594250675656,0.5455355227999101,0.6274971720254806,0.7383798015612529,0.0,0.5964221393806715,0.4803642858880605,0.6323455028075654,1.0,0.2935516957914808,0.9173752646929064,0.412109805992657,0.04856726566294318,0.3729443085669065,0.5012452626320659,0.3473376405983427,0.29730587245313217,0.5628220937949262,0.16666666666666666
20,0.4540061540223591,0.4760220150526739,0.34806716866981485,0.3879676197362129,0.11508251754155675,0.0,0.38350767443587097,0.4799553116914948,0.31138441671400546,0.0,0.7946129246682826,0.3739537792311847,0.344520352404612,0.03635487955504114,0.1939031792071064,0.55726101588204,0.5784384166121456,0.12391281180366613,0.5913495120427832,0.16666666666666666
21,0.5105333204106678,0.6558532312109969,0.9292828286212996,0.6347903860852747,0.8862000796296116,0.0,0.4784586255041559,0.6137237452639392,0.6438663424257112,0.5,0.4715697368005522,0.6874458712302115,0.638329781733064,0.0,0.1869860863239567,0.4929525050897999,0.5048435329116177,0.22881801019176995,0.5809109583893532,0.3333333333333333
22,0.3726175857955737,0.7458162308680172,0.5699188228521488,0.06721257280587567,0.489828497136266,0.0,0.4599548371420586,0.3219774012147283,0.5810539552989074,1.0,0.6422512447889313,0.4508156659713394,0.5238682696377783,0.04164584374479427,0.1443752887695391,0.515460179630353,0.4840035780999666,0.13490610228676064,0.5060011118137498,0.3333333333333333
23,0.3727306018030553,0.8353012727635363,0.6805277407479986,0.00018128057828725733,0.6783071716674496,0.0,0.4988897154597255,0.2547200769721767,0.7107716318908501,0.0,0.7253934438887992,0.274163295121147,0.6646102424343832,0.14191888827160026,0.2629377619507017,0.6194210570089801,0.4374149531548581,0.13117081565214794,0.4170813464767072,0.5
24,0.4490584576325243,0.5277379239195241,0.7511355515149973,0.7097239134042621,0.9067922484239924,1.0,0.5778283484544976,0.8116069981392137,0.5585544458723783,1.0,0.3821285186911645,0.5369131895998265,0.5841751524004132,0.021305136905231597,0.1232039375503448,0.6765186003702872,0.41449091655586495,0.0701769925388355,0.5442026119957271,0.5
25,0.11269285629820358,0.8402553769084109,0.6899719872825893,0.0,0.6700621978013931,0.5,0.4900451052594018,0.7746142874035928,0.4545091292326674,1.0,0.6033510981597472,0.4364792521288581,0.7448472893406358,0.18182398162620814,0.3038313176857767,0.459273125866233,0.5609213898331403,0.2186418241897036,0.5722931360319079,0.3333333333333333
26,0.7894519745226378,0.4487065090245325,0.7438577678943934,0.8650262775499917,0.5173205902090593,0.0,0.38673141115733295,0.2861223285047161,0.6125999302007551,1.0,0.34250756039993946,0.6450131437513561,0.5268952975820049,0.267616191904048,0.20691307959666586,0.5644249277074188,0.5109516843652829,0.3163203168249372,0.6126446926121853,0.16666666666666666
27,0.26427211662166805,0.5999935001052789,0.7209182980020721,0.528544233243336,0.7475728718492067,1.0,0.5133272869235673,0.9999999999999998,0.3851934075257255,1.0,0.3780070585099127,0.6801764048375517,0.640879050842491,0.13910570487951898,0.2794302726244763,0.6589457138028001,0.4670861953811126,0.1631010983598137,0.5328054781695358,0.6666666666666666
28,0.4917567400835111,0.5964227712116273,0.4817874714835768,0.2817249549366631,0.0,0.0,0.2591062642582116,0.298211474769641,0.340185899485985,0.0,0.7269772377000503,0.4049145973873921,0.6263458793099598,0.09588822609971608,0.17066057858304334,0.2932740477311744,0.8241054043038596,0.29355776609788337,0.6311867336093178,0.0
29,0.3225645314689097,0.6413418628667593,0.4429433884021954,0.1477692983587221,0.132585058675586,1.0,0.3448208351366953,0.5026402354209026,0.3094064328876953,0.0,0.5813447302049903,0.4408742775947909,0.5534528303936448,0.1497821037667695,0.17547291298399242,0.4444803428953449,0.5149639355157788,0.13382583674795948,0.4974970945014016,0.5
30,0.5799858939248662,0.8005274578670825,1.0,0.4115030675255193,0.457927590313536,1.0,0.2289637951567681,0.2515312796757869,0.5987648825988632,0.5,0.4578932196844223,0.6353121101697887,0.6498777390529549,0.036716335709696166,0.15223366261142873,0.39386812902862056,0.5968227759719186,0.11475778830886785,0.5652783205993586,0.5
31,0.5858130464842888,0.4293534808045714,0.2705735803426271,0.4018704793618469,0.4705238440037264,0.0,0.5999751318305496,0.23024438639326944,0.615573848438848,1.0,0.3683348370282913,0.6609832049350698,0.5807742654218933,0.0,0.10068856350174173,0.3973801509458485,0.7333711560611489,0.0,0.4166302053469164,0.3333333333333333
32,0.473290360294611,0.3578757952527959,0.5173205902090593,0.8116069981392137,0.7511355515149973,0.5,0.616907480652969,0.8650262775499917,0.4524564501708999,0.5,0.503437838796952,0.5790387999867359,0.3195595275921147,0.12571724608899745,0.20196245166122856,0.5707704486613776,0.380166332635648,0.14510485807601045,0.5607073708545556,0.5
