0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
"T. Ariza, .A. Price, .K. Seraphin, .J. Crawford, .C. Singleton",WAS,1,4,33.3,85.7,-52.4,0.0,0.00,0.0,16.7,33.3,25.0,0.0,0.0,14.5,70.24,350.0,11-17-2012
"S. Livingston, .C. Martin, .K. Seraphin, .T. Booker, .J. Crawford",WAS,1,3,100.0,142.9,-42.9,33.3,1.00,14.3,0.0,0.0,0.0,0.2,60.0,60.0,95.32,24.2,11-17-2012
"E. Okafor, .S. Livingston, .T. Ariza, .T. Booker, .B. Beal",WAS,1,2,0.0,60.0,-60.0,0.0,0.00,0.0,0.0,50.0,28.6,0.3,0.0,0.0,88.77,175.0,11-17-2012
"E. Okafor, .T. Ariza, .A. Price, .T. Booker, .B. Beal",WAS,1,2,0.0,0.0,0.0,0.0,0.00,0.0,33.3,66.7,50.0,0.0,0.0,0.0,80.00,66.7,11-17-2012
"C. Martin, .A. Price, .K. Seraphin, .T. Booker, .J. Crawford",WAS,1,1,100.0,166.7,-66.7,0.0,0.00,0.0,100,0.0,100,0.5,50.0,50.0,97.30,-9.1,11-17-2012
"E. Okafor, .S. Livingston, .T. Ariza, .J. Crawford, .C. Singleton",WAS,1,1,100.0,100.0,0.0,0.0,0.00,0.0,100,50.0,66.7,0.5,50.0,50.0,69.40,25.0,11-17-2012
"S. Livingston, .T. Ariza, .K. Seraphin, .T. Booker, .J. Crawford",WAS,1,1,200.0,200.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,113.6,62.61,66.7,11-17-2012
"T. Ariza, .A. Price, .K. Seraphin, .J. Crawford, .J. Vesely",WAS,1,1,200.0,150.0,50.0,0.0,0.00,0.0,0.0,100,100,0.0,100,100,88.16,50.0,11-17-2012
"T. Ariza, .A. Price, .K. Seraphin, .T. Booker, .J. Crawford",WAS,1,1,0.0,0.0,0.0,0.0,0.00,0.0,50.0,0.0,33.3,0.0,0.0,0.0,96.00,100,11-17-2012
"T. Ariza, .C. Martin, .A. Price, .K. Seraphin, .J. Crawford",WAS,1,1,166.7,100.0,66.7,100,0.00,40.0,0.0,0.0,0.0,0.0,83.3,83.3,185.81,200.0,11-17-2012
"C. Martin, .A. Price, .K. Seraphin, .T. Booker, .B. Beal",WAS,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,1.0,0.0,0.0,130.91,100,11-17-2012
"E. Okafor, .S. Livingston, .C. Martin, .T. Booker, .J. Crawford",WAS,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,100,100,0.0,0.0,0.0,626.09,0.0,11-17-2012
"E. Okafor, .S. Livingston, .T. Ariza, .C. Singleton, .B. Beal",WAS,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,11-17-2012
"E. Okafor, .S. Livingston, .T. Ariza, .J. Crawford, .J. Vesely",WAS,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,11-17-2012
"E. Okafor, .T. Ariza, .A. Price, .J. Crawford, .C. Singleton",WAS,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.00,100,11-17-2012
"E. Okafor, .T. Ariza, .A. Price, .J. Vesely, .B. Beal",WAS,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,11-17-2012
"E. Okafor, .T. Ariza, .A. Price, .T. Booker, .J. Crawford",WAS,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,11-17-2012
"S. Livingston, .T. Ariza, .K. Seraphin, .J. Crawford, .J. Vesely",WAS,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,11-17-2012
"Nene, .M. Webster, .J. Crawford, .C. Singleton, .B. Beal",WAS,1,14,90.9,75.0,15.9,50.0,1.00,10.0,40.0,75.0,58.1,0.1,34.2,41.2,72.78,78.1,11-24-2012
"S. Livingston, .K. Seraphin, .J. Crawford, .J. Vesely, .B. Beal",WAS,1,10,70.0,114.3,-44.3,66.7,0.57,14.8,33.3,85.7,56.3,0.4,40.0,42.9,98.40,19.7,11-24-2012
"Nene, .T. Ariza, .M. Webster, .A. Price, .C. Singleton",WAS,1,7,154.5,100.0,54.5,80.0,4.00,20.0,62.5,80.0,69.2,0.1,45.8,56.4,78.67,70.8,11-24-2012
"Nene, .E. Okafor, .T. Ariza, .M. Webster, .A. Price",WAS,1,6,163.6,50.0,113.6,80.0,4.00,23.5,50.0,100,75.0,0.1,61.1,74.5,97.99,119.4,11-24-2012
"E. Okafor, .S. Livingston, .K. Seraphin, .J. Crawford, .B. Beal",WAS,1,3,120.0,100.0,20.0,0.0,0.00,0.0,100,66.7,80.0,0.4,50.0,61.5,85.71,71.4,11-24-2012
"E. Okafor, .T. Ariza, .M. Webster, .A. Price, .C. Singleton",WAS,1,3,57.1,0.0,57.1,0.0,0.00,0.0,0.0,75.0,42.9,0.3,25.0,41.0,105.37,-200.0,11-24-2012
"E. Okafor, .S. Livingston, .J. Crawford, .C. Singleton, .B. Beal",WAS,1,2,50.0,150.0,-100.0,0.0,0.00,0.0,50.0,100,66.7,0.3,33.3,33.3,121.26,-33.3,11-24-2012
"E. Okafor, .S. Livingston, .T. Ariza, .K. Seraphin, .B. Beal",WAS,1,2,180.0,150.0,30.0,75.0,0.00,33.3,100,100,100,0.0,90.0,90.0,96.00,65.7,11-24-2012
"Nene, .S. Livingston, .K. Seraphin, .J. Crawford, .B. Beal",WAS,1,2,80.0,116.7,-36.7,100,1.00,16.7,0.0,100,33.3,0.2,33.3,51.5,118.74,33.3,11-24-2012
"E. Okafor, .A. Price, .J. Crawford, .C. Singleton, .B. Beal",WAS,1,1,0.0,0.0,0.0,0.0,0.00,0.0,0.0,66.7,50.0,0.5,0.0,0.0,92.31,0.0,11-24-2012
"E. Okafor, .M. Webster, .A. Price, .C. Singleton, .B. Beal",WAS,1,1,100.0,150.0,-50.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,50.0,50.0,108.68,0.0,11-24-2012
"E. Okafor, .M. Webster, .J. Crawford, .C. Singleton, .B. Beal",WAS,1,1,100.0,150.0,-50.0,100,0.00,16.7,66.7,100,75.0,0.0,37.5,37.5,84.71,50.0,11-24-2012
"E. Okafor, .S. Livingston, .T. Ariza, .M. Webster, .K. Seraphin",WAS,1,1,0.0,100.0,-100.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.55,-100.0,11-24-2012
"E. Okafor, .T. Ariza, .M. Webster, .A. Price, .K. Seraphin",WAS,1,1,0.0,100.0,-100.0,0.0,0.00,0.0,0.0,33.3,20.0,0.0,0.0,0.0,98.63,0.0,11-24-2012
"S. Livingston, .K. Seraphin, .J. Crawford, .C. Singleton, .B. Beal",WAS,1,1,0.0,166.7,-166.7,0.0,0.00,0.0,0.0,100,33.3,0.3,0.0,0.0,109.37,-100.0,11-24-2012
"T. Ariza, .A. Price, .K. Seraphin, .C. Singleton, .B. Beal",WAS,1,1,0.0,250.0,-250.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.31,-114.3,11-24-2012
"Nene, .S. Livingston, .M. Webster, .J. Crawford, .B. Beal",WAS,1,0,200.0,0.0,200.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,113.6,211.76,0.0,11-24-2012
"Nene, .T. Ariza, .A. Price, .C. Singleton, .B. Beal",WAS,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,11-24-2012
"Nene, .T. Ariza, .M. Webster, .J. Crawford, .B. Beal",WAS,1,0,150.0,200.0,-50.0,100,0.00,20.0,100,0.0,75.0,0.0,37.5,37.5,354.10,20.0,11-24-2012
"S. Livingston, .M. Webster, .K. Seraphin, .J. Crawford, .C. Singleton",WAS,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,11-24-2012
"S. Livingston, .T. Ariza, .K. Seraphin, .C. Singleton, .B. Beal",WAS,1,0,0.0,100.0,-100.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.86,200.0,11-24-2012
"S. Livingston, .T. Ariza, .K. Seraphin, .J. Crawford, .B. Beal",WAS,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,11-24-2012
"S. Livingston, .T. Ariza, .M. Webster, .K. Seraphin, .C. Singleton",WAS,1,0,200.0,0.0,200.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,113.6,65.45,200.0,11-24-2012
"T. Ariza, .M. Webster, .A. Price, .J. Crawford, .B. Beal",WAS,1,0,0.0,100.0,-100.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"1,800.00",100,11-24-2012
"T. Ariza, .M. Webster, .A. Price, .K. Seraphin, .C. Singleton",WAS,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,11-24-2012
"E. Okafor, .T. Ariza, .A. Price, .K. Seraphin, .B. Beal",WAS,1,11,118.2,114.3,3.9,50.0,2.00,18.8,36.4,62.5,47.4,0.1,54.3,55.5,93.82,48.6,11-26-2012
"E. Okafor, .M. Webster, .A. Price, .K. Seraphin, .B. Beal",WAS,1,5,111.1,150.0,-38.9,50.0,2.00,15.4,50.0,100,66.7,0.1,50.0,56.3,85.89,48.9,11-26-2012
"C. Martin, .A. Price, .K. Seraphin, .C. Singleton, .B. Beal",WAS,1,3,116.7,71.4,45.2,33.3,1.00,12.5,50.0,50.0,50.0,0.2,60.0,59.5,90.00,94.1,11-26-2012
"E. Barron, .M. Webster, .A. Price, .K. Seraphin, .J. Crawford",WAS,1,3,100.0,200.0,-100.0,33.3,0.00,11.1,40.0,100,50.0,0.0,37.5,37.5,88.16,17.0,11-26-2012
"E. Barron, .M. Webster, .C. Martin, .J. Crawford, .C. Singleton",WAS,1,3,114.3,150.0,-35.7,100,0.00,12.5,25.0,100,50.0,0.0,30.0,55.6,110.38,35.7,11-26-2012
"E. Barron, .M. Webster, .C. Martin, .J. Crawford, .J. Vesely",WAS,1,3,116.7,60.0,56.7,33.3,1.00,12.5,66.7,66.7,66.7,0.2,58.3,58.3,97.72,84.6,11-26-2012
"E. Okafor, .T. Ariza, .A. Price, .C. Singleton, .B. Beal",WAS,1,3,66.7,114.3,-47.6,0.0,0.00,0.0,0.0,50.0,14.3,0.0,20.0,31.6,111.43,0.0,11-26-2012
"M. Webster, .C. Martin, .J. Crawford, .J. Vesely, .C. Singleton",WAS,1,3,150.0,142.9,7.1,25.0,0.00,12.5,50.0,100,66.7,0.0,66.7,65.4,102.13,42.3,11-26-2012
"E. Barron, .C. Martin, .A. Price, .J. Vesely, .B. Beal",WAS,1,2,133.3,75.0,58.3,0.0,0.00,0.0,50.0,50.0,50.0,0.0,33.3,51.5,90.81,87.5,11-26-2012
"E. Barron, .M. Webster, .C. Martin, .K. Seraphin, .J. Crawford",WAS,1,2,50.0,100.0,-50.0,0.0,0.00,0.0,0.0,100,50.0,0.3,33.3,33.3,128.32,12.5,11-26-2012
"E. Okafor, .T. Ariza, .M. Webster, .A. Price, .K. Seraphin",WAS,1,2,50.0,120.0,-70.0,0.0,0.00,0.0,33.3,0.0,33.3,0.3,25.0,25.0,123.43,-45.5,11-26-2012
"A. Price, .K. Seraphin, .J. Crawford, .C. Singleton, .B. Beal",WAS,1,1,100.0,50.0,50.0,100,0.00,25.0,0.0,100,33.3,0.0,50.0,50.0,132.63,66.7,11-26-2012
"E. Barron, .A. Price, .K. Seraphin, .J. Crawford, .B. Beal",WAS,1,1,100.0,150.0,-50.0,0.0,0.00,0.0,0.0,0.0,0.0,0.5,100,100,83.48,0.0,11-26-2012
"E. Barron, .C. Martin, .A. Price, .C. Singleton, .B. Beal",WAS,1,1,0.0,150.0,-150.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.00,-50.0,11-26-2012
"E. Barron, .C. Martin, .K. Seraphin, .J. Crawford, .B. Beal",WAS,1,1,100.0,100.0,0.0,0.0,0.00,0.0,0.0,50.0,33.3,0.0,50.0,50.0,102.86,44.4,11-26-2012
"E. Okafor, .E. Barron, .M. Webster, .A. Price, .B. Beal",WAS,1,1,0.0,0.0,0.0,0.0,0.00,0.0,0.0,100,100,1.0,0.0,0.0,88.07,0.0,11-26-2012
"E. Okafor, .M. Webster, .A. Price, .C. Singleton, .B. Beal",WAS,1,1,0.0,200.0,-200.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.97,-200.0,11-26-2012
"E. Okafor, .M. Webster, .J. Crawford, .C. Singleton, .B. Beal",WAS,1,1,0.0,100.0,-100.0,0.0,0.00,0.0,50.0,50.0,50.0,0.0,0.0,0.0,73.85,-25.0,11-26-2012
"M. Webster, .C. Martin, .K. Seraphin, .J. Crawford, .C. Singleton",WAS,1,1,0.0,100.0,-100.0,0.0,0.00,0.0,0.0,100,50.0,0.5,0.0,0.0,90.00,0.0,11-26-2012
"T. Ariza, .M. Webster, .K. Seraphin, .J. Crawford, .C. Singleton",WAS,1,1,0.0,0.0,0.0,0.0,0.00,0.0,33.3,100,50.0,0.0,0.0,0.0,133.95,166.7,11-26-2012
"E. Barron, .M. Webster, .A. Price, .J. Crawford, .J. Vesely",WAS,1,0,0.0,200.0,-200.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.77,-100.0,11-26-2012
"E. Barron, .M. Webster, .A. Price, .K. Seraphin, .B. Beal",WAS,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,11-26-2012
"E. Barron, .M. Webster, .J. Crawford, .C. Singleton, .B. Beal",WAS,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,11-26-2012
"E. Okafor, .T. Ariza, .J. Crawford, .C. Singleton, .B. Beal",WAS,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,11-26-2012
"E. Okafor, .T. Ariza, .M. Webster, .K. Seraphin, .J. Crawford",WAS,1,0,0.0,200.0,-200.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.58,0.0,11-26-2012
"E. Okafor, .T. Ariza, .A. Price, .K. Seraphin, .B. Beal",WAS,1,11,118.2,114.3,3.9,50.0,2.00,18.8,36.4,62.5,47.4,0.1,54.3,55.5,93.82,48.6,11-26-2012
"E. Okafor, .M. Webster, .A. Price, .K. Seraphin, .B. Beal",WAS,1,5,111.1,150.0,-38.9,50.0,2.00,15.4,50.0,100,66.7,0.1,50.0,56.3,85.89,48.9,11-26-2012
"C. Martin, .A. Price, .K. Seraphin, .C. Singleton, .B. Beal",WAS,1,3,116.7,71.4,45.2,33.3,1.00,12.5,50.0,50.0,50.0,0.2,60.0,59.5,90.00,94.1,11-26-2012
"E. Barron, .M. Webster, .A. Price, .K. Seraphin, .J. Crawford",WAS,1,3,100.0,200.0,-100.0,33.3,0.00,11.1,40.0,100,50.0,0.0,37.5,37.5,88.16,17.0,11-26-2012
"E. Barron, .M. Webster, .C. Martin, .J. Crawford, .C. Singleton",WAS,1,3,114.3,150.0,-35.7,100,0.00,12.5,25.0,100,50.0,0.0,30.0,55.6,110.38,35.7,11-26-2012
"E. Barron, .M. Webster, .C. Martin, .J. Crawford, .J. Vesely",WAS,1,3,116.7,60.0,56.7,33.3,1.00,12.5,66.7,66.7,66.7,0.2,58.3,58.3,97.72,84.6,11-26-2012
"E. Okafor, .T. Ariza, .A. Price, .C. Singleton, .B. Beal",WAS,1,3,66.7,114.3,-47.6,0.0,0.00,0.0,0.0,50.0,14.3,0.0,20.0,31.6,111.43,0.0,11-26-2012
"M. Webster, .C. Martin, .J. Crawford, .J. Vesely, .C. Singleton",WAS,1,3,150.0,142.9,7.1,25.0,0.00,12.5,50.0,100,66.7,0.0,66.7,65.4,102.13,42.3,11-26-2012
"E. Barron, .C. Martin, .A. Price, .J. Vesely, .B. Beal",WAS,1,2,133.3,75.0,58.3,0.0,0.00,0.0,50.0,50.0,50.0,0.0,33.3,51.5,90.81,87.5,11-26-2012
"E. Barron, .M. Webster, .C. Martin, .K. Seraphin, .J. Crawford",WAS,1,2,50.0,100.0,-50.0,0.0,0.00,0.0,0.0,100,50.0,0.3,33.3,33.3,128.32,12.5,11-26-2012
"E. Okafor, .T. Ariza, .M. Webster, .A. Price, .K. Seraphin",WAS,1,2,50.0,120.0,-70.0,0.0,0.00,0.0,33.3,0.0,33.3,0.3,25.0,25.0,123.43,-45.5,11-26-2012
"A. Price, .K. Seraphin, .J. Crawford, .C. Singleton, .B. Beal",WAS,1,1,100.0,50.0,50.0,100,0.00,25.0,0.0,100,33.3,0.0,50.0,50.0,132.63,66.7,11-26-2012
"E. Barron, .A. Price, .K. Seraphin, .J. Crawford, .B. Beal",WAS,1,1,100.0,150.0,-50.0,0.0,0.00,0.0,0.0,0.0,0.0,0.5,100,100,83.48,0.0,11-26-2012
"E. Barron, .C. Martin, .A. Price, .C. Singleton, .B. Beal",WAS,1,1,0.0,150.0,-150.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.00,-50.0,11-26-2012
"E. Barron, .C. Martin, .K. Seraphin, .J. Crawford, .B. Beal",WAS,1,1,100.0,100.0,0.0,0.0,0.00,0.0,0.0,50.0,33.3,0.0,50.0,50.0,102.86,44.4,11-26-2012
"E. Okafor, .E. Barron, .M. Webster, .A. Price, .B. Beal",WAS,1,1,0.0,0.0,0.0,0.0,0.00,0.0,0.0,100,100,1.0,0.0,0.0,88.07,0.0,11-26-2012
"E. Okafor, .M. Webster, .A. Price, .C. Singleton, .B. Beal",WAS,1,1,0.0,200.0,-200.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.97,-200.0,11-26-2012
"E. Okafor, .M. Webster, .J. Crawford, .C. Singleton, .B. Beal",WAS,1,1,0.0,100.0,-100.0,0.0,0.00,0.0,50.0,50.0,50.0,0.0,0.0,0.0,73.85,-25.0,11-26-2012
"M. Webster, .C. Martin, .K. Seraphin, .J. Crawford, .C. Singleton",WAS,1,1,0.0,100.0,-100.0,0.0,0.00,0.0,0.0,100,50.0,0.5,0.0,0.0,90.00,0.0,11-26-2012
"T. Ariza, .M. Webster, .K. Seraphin, .J. Crawford, .C. Singleton",WAS,1,1,0.0,0.0,0.0,0.0,0.00,0.0,33.3,100,50.0,0.0,0.0,0.0,133.95,166.7,11-26-2012
"E. Barron, .M. Webster, .A. Price, .J. Crawford, .J. Vesely",WAS,1,0,0.0,200.0,-200.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.77,-100.0,11-26-2012
"E. Barron, .M. Webster, .A. Price, .K. Seraphin, .B. Beal",WAS,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,11-26-2012
"E. Barron, .M. Webster, .J. Crawford, .C. Singleton, .B. Beal",WAS,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,11-26-2012
"E. Okafor, .T. Ariza, .J. Crawford, .C. Singleton, .B. Beal",WAS,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,11-26-2012
"E. Okafor, .T. Ariza, .M. Webster, .K. Seraphin, .J. Crawford",WAS,1,0,0.0,200.0,-200.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.58,0.0,11-26-2012
"L. Aldridge, .J. Hickson, .N. Batum, .W. Matthews, .D. Lillard",POR,1,21,94.9,105.4,-10.5,64.3,1.80,15.8,36.0,66.7,48.8,0.1,44.6,46.2,85.86,44.8,11-28-2012
"S. Pavlovic, .L. Aldridge, .J. Hickson, .N. Batum, .D. Lillard",POR,1,8,142.9,69.2,73.6,28.6,2.00,10.0,50.0,80.0,66.7,0.1,60.7,63.5,76.99,97.5,11-28-2012
"L. Aldridge, .N. Batum, .W. Matthews, .D. Lillard, .M. Leonard",POR,1,6,100.0,66.7,33.3,50.0,1.00,8.3,33.3,83.3,58.3,0.1,31.3,46.1,76.24,85.0,11-28-2012
"J. Jeffries, .N. Batum, .W. Matthews, .D. Lillard, .M. Leonard",POR,1,4,50.0,112.5,-62.5,0.0,0.00,0.0,33.3,40.0,36.4,0.3,25.0,25.0,93.24,-366.7,11-28-2012
"J. Jeffries, .N. Batum, .D. Lillard, .M. Leonard, .W. Barton",POR,1,3,83.3,140.0,-56.7,50.0,0.00,12.5,40.0,100,50.0,0.0,35.7,35.7,100.89,-7.7,11-28-2012
"R. Price, .L. Aldridge, .J. Hickson, .W. Matthews, .W. Barton",POR,1,3,71.4,150.0,-78.6,50.0,0.50,9.1,50.0,0.0,50.0,0.3,28.6,30.0,91.32,-27.8,11-28-2012
"R. Price, .L. Aldridge, .J. Hickson, .N. Batum, .W. Barton",POR,1,1,0.0,200.0,-200.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.91,-50.0,11-28-2012
"R. Price, .L. Aldridge, .N. Batum, .M. Leonard, .W. Barton",POR,1,1,100.0,0.0,100.0,0.0,0.00,0.0,0.0,100,50.0,0.0,50.0,50.0,76.80,0.0,11-28-2012
"J. Jeffries, .J. Hickson, .N. Batum, .W. Matthews, .D. Lillard",POR,1,0,0.0,300.0,-300.0,0.0,0.00,0.0,100,0.0,100,0.0,0.0,0.0,355.56,-200.0,11-28-2012
"J. Jeffries, .L. Aldridge, .N. Batum, .W. Matthews, .D. Lillard",POR,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.11,100,11-28-2012
"J. Jeffries, .R. Price, .N. Batum, .M. Leonard, .W. Barton",POR,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,11-28-2012
"R. Price, .L. Aldridge, .N. Batum, .W. Matthews, .D. Lillard",POR,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,11-28-2012
"R. Price, .L. Aldridge, .N. Batum, .W. Matthews, .W. Barton",POR,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,11-28-2012
"S. Pavlovic, .J. Hickson, .N. Batum, .W. Matthews, .D. Lillard",POR,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"4,800.00",0.0,11-28-2012
"L. Aldridge, .J. Hickson, .N. Batum, .W. Matthews, .D. Lillard",POR,1,21,94.9,105.4,-10.5,64.3,1.80,15.8,36.0,66.7,48.8,0.1,44.6,46.2,85.86,44.8,11-28-2012
"S. Pavlovic, .L. Aldridge, .J. Hickson, .N. Batum, .D. Lillard",POR,1,8,142.9,69.2,73.6,28.6,2.00,10.0,50.0,80.0,66.7,0.1,60.7,63.5,76.99,97.5,11-28-2012
"L. Aldridge, .N. Batum, .W. Matthews, .D. Lillard, .M. Leonard",POR,1,6,100.0,66.7,33.3,50.0,1.00,8.3,33.3,83.3,58.3,0.1,31.3,46.1,76.24,85.0,11-28-2012
"J. Jeffries, .N. Batum, .W. Matthews, .D. Lillard, .M. Leonard",POR,1,4,50.0,112.5,-62.5,0.0,0.00,0.0,33.3,40.0,36.4,0.3,25.0,25.0,93.24,-366.7,11-28-2012
"J. Jeffries, .N. Batum, .D. Lillard, .M. Leonard, .W. Barton",POR,1,3,83.3,140.0,-56.7,50.0,0.00,12.5,40.0,100,50.0,0.0,35.7,35.7,100.89,-7.7,11-28-2012
"R. Price, .L. Aldridge, .J. Hickson, .W. Matthews, .W. Barton",POR,1,3,71.4,150.0,-78.6,50.0,0.50,9.1,50.0,0.0,50.0,0.3,28.6,30.0,91.32,-27.8,11-28-2012
"R. Price, .L. Aldridge, .J. Hickson, .N. Batum, .W. Barton",POR,1,1,0.0,200.0,-200.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.91,-50.0,11-28-2012
"R. Price, .L. Aldridge, .N. Batum, .M. Leonard, .W. Barton",POR,1,1,100.0,0.0,100.0,0.0,0.00,0.0,0.0,100,50.0,0.0,50.0,50.0,76.80,0.0,11-28-2012
"J. Jeffries, .J. Hickson, .N. Batum, .W. Matthews, .D. Lillard",POR,1,0,0.0,300.0,-300.0,0.0,0.00,0.0,100,0.0,100,0.0,0.0,0.0,355.56,-200.0,11-28-2012
"J. Jeffries, .L. Aldridge, .N. Batum, .W. Matthews, .D. Lillard",POR,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.11,100,11-28-2012
"J. Jeffries, .R. Price, .N. Batum, .M. Leonard, .W. Barton",POR,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,11-28-2012
"R. Price, .L. Aldridge, .N. Batum, .W. Matthews, .D. Lillard",POR,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,11-28-2012
"R. Price, .L. Aldridge, .N. Batum, .W. Matthews, .W. Barton",POR,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,11-28-2012
"S. Pavlovic, .J. Hickson, .N. Batum, .W. Matthews, .D. Lillard",POR,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"4,800.00",0.0,11-28-2012
"E. Okafor, .T. Ariza, .A. Price, .K. Seraphin, .B. Beal",WAS,1,10,85.7,120.0,-34.3,28.6,0.67,8.0,20.0,63.6,42.9,0.1,44.1,48.0,95.84,33.3,11-30-2012
"Nene, .S. Livingston, .M. Webster, .J. Crawford, .C. Singleton",WAS,1,6,108.3,121.4,-13.1,33.3,0.67,12.5,33.3,80.0,54.5,0.3,54.5,54.7,96.99,44.2,11-30-2012
"Nene, .M. Webster, .K. Seraphin, .J. Crawford, .B. Beal",WAS,1,5,125.0,112.5,12.5,66.7,1.00,18.2,33.3,100,66.7,0.3,70.0,74.0,85.33,65.5,11-30-2012
"S. Livingston, .E. Barron, .C. Martin, .J. Vesely, .B. Beal",WAS,1,5,77.8,70.0,7.8,33.3,0.33,9.1,25.0,100,62.5,0.3,50.0,50.0,101.33,39.1,11-30-2012
"Nene, .S. Livingston, .M. Webster, .J. Crawford, .B. Beal",WAS,1,4,55.6,87.5,-31.9,50.0,0.33,10.0,33.3,100,71.4,0.3,50.0,43.4,93.08,40.0,11-30-2012
"M. Webster, .A. Price, .K. Seraphin, .J. Crawford, .C. Singleton",WAS,1,3,100.0,150.0,-50.0,0.0,0.00,0.0,33.3,0.0,33.3,0.0,40.0,40.0,87.27,-3.7,11-30-2012
"E. Okafor, .T. Ariza, .A. Price, .J. Crawford, .B. Beal",WAS,1,2,166.7,150.0,16.7,100,0.00,40.0,0.0,33.3,25.0,0.0,83.3,83.3,90.81,57.1,11-30-2012
