,weighted_DRPM_h,ORPM_adv_h,weighted_ORPM_a,weighted_ORPM_h,Net_ORPM_adv_h,DRPM_adv_h,+/-_h,Winpercent_h,Net_ORPM_adv_a,weighted_DRPM_a,DRB_h,+/-_a,ORB_a,DRtg_h,EFG%_a,3PA_h,FGA_a,ORtg_h,DRtg_a,TRB_a
0,0.8452147731381074,0.4756912258611945,0.6815545338330925,0.6329369855554815,0.6943844649154371,0.8068998442663993,0.3989817875015417,0.5,0.4429320487281665,0.2314150846053089,0.458042575397335,0.7047598795889489,0.2802485541111988,0.6323356488731173,0.10527680495498504,0.6352601083778935,0.2988582474434401,0.6203680740453144,0.5006917421198481,0.3113575841417141
1,0.6225730781612477,0.31699434261193205,1.0,0.6339886852238641,0.5110998287124879,0.4926396872960677,0.5265118683285629,0.5,0.7179791360198164,0.6372937035691124,0.1722008356211736,0.3166056539715913,0.3808402629473101,0.6158029956669686,0.046864701727570186,0.17137474567256164,0.4237112537414745,0.3576043122633816,0.6256806342875021,0.4621260559488354
2,1.0,0.581921572434509,0.6919524578335877,0.8557956027026057,0.7959987486619711,0.8618957493062231,0.3550253581087789,0.5,0.3785032631337537,0.27620850138755365,0.4271821288558362,0.4205491661216532,0.3352397038824961,0.6105646410820202,0.12432848725573205,0.4440229688367022,0.4668932661351552,0.2357930995291136,0.6262626612243917,0.34801329859892394
3,0.604501830295519,0.8761455202811703,0.0,0.7522910405623404,0.7669348674111857,0.6945598714043375,0.7653918253333674,0.5,0.1791576594543176,0.21538208748684373,0.304568702071748,0.2315986877723779,0.5912002846251442,0.4833882548412222,0.08326615521608145,0.40886704571197496,0.7824010404549158,0.6455949327172444,0.7588577841137993,0.626698285314802
4,0.20210569455696606,0.2778991266552685,0.6339886852238641,0.18978693853440096,0.27478642223358923,0.2897663081978592,0.4986417052805537,0.5,0.7082366831648317,0.6225730781612477,0.4967686669277174,0.6886533391858661,0.2392341206872389,0.6355151621131344,0.22168273426497925,0.4101662365566436,0.3433925618232223,0.6095417256837421,0.4380685557344067,0.3626303256254767
5,0.2314150846053089,0.5822973257029926,0.5169598824271073,0.6815545338330925,0.581517270470842,0.3460665477769551,0.693505987657463,1.0,0.6309441064255961,0.5392819890513988,0.3699048795651103,0.5875455328512633,0.5782934206778618,0.5281414288598278,0.3504997787910871,0.4030250570286028,0.5918288042996618,0.4552274561477268,0.5289331553058599,0.5899516740546421
6,0.6276085843641921,0.7993304089700121,0.1454091423975133,0.7440699603375374,0.8183971740169464,0.7678795185200098,0.5841106957596089,0.5,0.2482303838747593,0.09184954732417244,0.5992076118347566,0.5836350262143527,0.24768272963029345,0.5810334030684321,0.06826794485927717,0.4136063816106781,0.21226757578966526,0.6785618663506523,0.5731494826779513,0.22483713180437315
7,0.13856668968583158,0.5909244273870388,0.2565220438442713,0.4383708986183489,0.692784605160031,0.5692833448429158,0.1292750959856514,0.5,0.5305422416097172,0.0,1.0,0.19148792241526424,0.2053234988239204,0.7665498541113014,0.16687716432789973,0.6850459433817049,0.28899089929938576,0.8524137283535461,0.8233156963003123,0.2656492476606658
8,0.5878339435228596,0.21064799805640064,1.0,0.4212959961128012,0.3947553082734966,0.4752701199768736,0.5968928454003104,0.5,0.7337156994985614,0.6372937035691124,0.5849384824689362,0.24677215312902215,0.35002826043767304,0.3798795683064087,0.4913196433338598,0.32554210831178515,0.3745092093927736,0.5650483029011185,0.6579841042098751,0.3499831707530888
9,0.3223862353943122,0.5947495454317397,0.4576908526237762,0.6471899434872557,0.5434389221413041,0.3702706884759725,0.4848870616926154,0.5,0.5573142572036199,0.5818448584423673,0.3984328134301565,0.046761723634488994,0.446843876564161,0.6731102200405817,0.1877169456847948,0.1959084435343001,0.6910879659283113,0.5465287883130421,0.8299620040444113,0.5723476432148789
10,0.6870941682893468,0.4215589323533518,0.28652159083115564,0.12963945553785922,0.4295136828326823,0.7393593812457815,0.4623176538678132,0.5,0.2984734510533704,0.2083754057977837,0.23244831036297545,0.3298807288833904,0.4451553419471219,0.6026403231208808,0.16471614943886306,0.15059561450909992,0.6110651609229484,0.5656374395986754,0.6798900085317844,0.5860242074255084
11,0.4653353181736009,0.4777176772991328,0.7872491440893363,0.742684498687602,0.6055084269673607,0.4525988957564831,0.43208818666026216,0.5,0.6728303059253871,0.5601375266606347,0.28142511640757195,0.6527572557308977,0.3193366534388259,0.7292330497978571,0.13273943051823284,0.3832268707606383,0.39077924390350605,0.2465097880838175,0.4350082248580963,0.3560625562596158
12,0.17476297779704605,0.5129307271347774,0.4599210205065029,0.4857824747760575,0.3088144127680553,0.13494045628064527,0.3573410413873429,0.5,0.6254063876677459,0.9048820652357557,0.5064448558529511,0.5477947957050733,0.2689939979938574,0.6525066508637073,0.2984643562674586,0.4964688992203709,0.29011190063385384,0.5003013191880633,0.5934774833934334,0.3677594480258417
13,0.7404511582233375,0.15675239080718084,0.9199937259273864,0.2334985075417481,0.3848832417679118,0.6540689596142931,0.2255570962209169,0.5,0.6208172221993569,0.4323132389947512,0.5048237907862166,0.5674228247516441,0.3136567480160686,0.9835493356223854,0.13783989103354555,0.6284229795506706,0.3308136115464924,0.606562555343506,0.4965794098492132,0.30601822400735595
14,0.5247218027564129,0.3704717758658411,0.6919524578335877,0.4328960095652699,0.5646694511527564,0.6242566506844296,0.2860368481730016,0.5,0.5938006675982371,0.27620850138755365,0.6707654047053019,0.4629009849570192,0.36113238864676295,0.6882927613009767,0.2613312667776935,0.7199586465215413,0.5567164054528053,0.7950031820409454,0.5618607216373007,0.4277342673766899
15,0.6451535447299328,0.4674073447341818,0.5498935742705338,0.4847082637388974,0.4936538855882695,0.5748048250008259,0.5399417071784016,0.5,0.4615387145007861,0.4955438947282811,0.32383356096551685,0.6335673737904205,0.19128695621477265,0.6078205427684328,0.2839652272216375,0.3070583036389522,0.2983316699417665,0.5712623277350062,0.3083740704638727,0.2705011094798677
16,0.3999554946983736,0.44661803215454826,0.7168189264265907,0.6100549907356873,0.6373211376395608,0.5351008334615754,0.4435447487736167,0.5,0.6639210028065808,0.3297538277752225,0.5478951311292769,0.5904847967617092,0.3183515249902024,0.5889426193801182,0.009572793332912673,0.4437823722383001,0.4892815545923808,0.6104436914460172,0.5994428666736717,0.4957679944966587
